,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.223 / 1.431 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,0.979 / 1.431 / 99 / 99,1.401 / 1.891 / 99 / 99
2,1-2,1.175 / 1.647 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.393 / 1.647 / 99 / 99,1.567 / 1.893 / 99 / 99
3,1-3,1.033 / 1.219 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.002 / 1.017 / 99 / 99,2.006 / 2.446 / 99 / 99
4,1-4,1.407 / 1.407 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.407 / 1.407 / 99 / 99,1.407 / 1.407 / 2 / 99
5,1-5,1.008 / 1.047 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.005 / 1.047 / 99 / 99,2.047 / 2.183 / 99 / 99
6,1-6,1.174 / 1.513 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.245 / 1.513 / 99 / 99,1.079 / 1.429 / 99 / 99
7,1-7,1.338 / 1.338 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.338 / 1.338 / 99 / 99,1.536 / 1.559 / 99 / 99
8,1-8,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
9,1-9,1.839 / 2.220 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.056 / 2.464 / 99 / 99,2.046 / 2.555 / 99 / 99
10,1-10,1.176 / 1.387 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.156 / 1.387 / 99 / 99,1.039 / 1.387 / 99 / 99
11,1-11,1.351 / 1.890 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.123 / 1.596 / 99 / 99,1.635 / 2.004 / 99 / 99
12,1-12,1.395 / 1.395 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.395 / 1.395 / 99 / 99,1.395 / 1.395 / 99 / 99
13,2-0,0.968 / 1.292 / 33 / 33,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 25,1.058 / 1.292 / 38 / 38,1.065 / 1.292 / 28 / 28
14,2-1,0.887 / 0.887 / 38 / 38,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 53,0.887 / 0.887 / 55 / 55,1.104 / 1.104 / 67 / 67
15,2-2,1.031 / 1.274 / 33 / 33,-1.000 / -1.000 / 0 / 74,-1.000 / -1.000 / 0 / 56,1.123 / 1.563 / 56 / 56,1.063 / 1.563 / 59 / 59
16,2-3,0.975 / 1.547 / 25 / 25,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 35,0.920 / 1.246 / 24 / 24,1.209 / 1.790 / 45 / 45
17,2-4,1.410 / 1.699 / 48 / 48,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 49,1.480 / 1.695 / 42 / 42,1.281 / 2.093 / 18 / 18
18,2-5,1.100 / 1.559 / 39 / 39,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 32,1.198 / 2.052 / 55 / 55,1.077 / 1.954 / 46 / 46
19,2-6,0.965 / 1.270 / 31 / 31,-1.000 / -1.000 / 0 / 84,-1.000 / -1.000 / 0 / 46,1.082 / 1.275 / 46 / 46,1.004 / 1.298 / 51 / 51
20,2-7,1.044 / 1.232 / 7 / 7,-1.000 / -1.000 / 0 / 80,-1.000 / -1.000 / 0 / 79,1.222 / 1.622 / 79 / 79,1.175 / 1.622 / 48 / 48
21,2-8,1.281 / 1.891 / 53 / 53,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 38,1.439 / 1.898 / 41 / 41,1.394 / 1.898 / 60 / 60
22,2-9,1.189 / 1.802 / 45 / 45,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 43,1.204 / 1.655 / 57 / 57,1.028 / 1.213 / 26 / 26
23,2-10,1.308 / 2.303 / 75 / 75,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 29,1.480 / 2.303 / 55 / 55,1.178 / 1.950 / 41 / 41
24,2-11,0.890 / 0.890 / 46 / 46,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 32,0.890 / 0.890 / 52 / 52,0.890 / 0.890 / 32 / 32
25,2-12,1.052 / 1.297 / 50 / 50,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 46,0.989 / 1.331 / 53 / 53,1.067 / 1.609 / 52 / 52
26,2-13,1.470 / 2.036 / 9 / 9,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 45,1.357 / 2.042 / 52 / 52,1.157 / 1.657 / 31 / 31
27,2-14,1.094 / 1.349 / 41 / 41,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 41,1.043 / 1.286 / 40 / 40,1.031 / 1.591 / 45 / 45
28,2-15,1.554 / 2.456 / 54 / 54,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 59,1.142 / 2.056 / 34 / 34,1.287 / 2.068 / 36 / 36
29,2-16,1.002 / 1.620 / 57 / 57,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 57,1.054 / 1.262 / 50 / 50,1.066 / 1.620 / 40 / 40
30,2-17,0.972 / 1.245 / 44 / 44,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 58,1.042 / 1.245 / 40 / 40,1.049 / 1.245 / 9 / 9
31,2-18,1.873 / 2.836 / 57 / 57,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 42,1.655 / 2.160 / 65 / 65,1.914 / 3.077 / 70 / 70
32,2-19,0.908 / 0.908 / 52 / 52,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 32,0.908 / 0.908 / 51 / 51,0.908 / 0.908 / 72 / 72
33,2-20,1.580 / 2.358 / 66 / 66,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 32,1.259 / 1.977 / 49 / 49,1.254 / 1.977 / 52 / 52
34,2-21,1.227 / 1.996 / 62 / 62,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 55,1.174 / 1.665 / 63 / 63,1.361 / 2.360 / 48 / 48
35,2-22,1.044 / 1.552 / 68 / 68,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 48,1.140 / 1.877 / 46 / 46,1.092 / 1.547 / 65 / 65
36,2-23,0.945 / 1.384 / 42 / 42,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 28,1.014 / 1.379 / 44 / 44,0.978 / 1.682 / 62 / 62
37,2-24,0.895 / 0.895 / 73 / 73,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 56,0.895 / 0.895 / 67 / 67,0.895 / 0.895 / 35 / 35
38,2-25,0.892 / 0.892 / 63 / 63,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 45,0.892 / 0.892 / 76 / 76,0.892 / 0.892 / 58 / 58
