,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.176 / 1.550 / 99 / 99,1.326 / 1.550 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.203 / 1.550 / 99 / 99,1.239 / 1.550 / 99 / 99
1,1-1,1.119 / 1.275 / 99 / 99,1.262 / 1.514 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.304 / 1.487 / 99 / 99,1.308 / 1.439 / 99 / 99
2,1-2,1.500 / 1.829 / 99 / 99,1.443 / 1.617 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.464 / 1.829 / 99 / 99,2.336 / 2.786 / 99 / 99
3,1-3,1.420 / 1.696 / 99 / 99,1.477 / 1.696 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.397 / 1.696 / 99 / 99,1.631 / 3.028 / 99 / 99
4,1-4,1.408 / 1.604 / 99 / 99,1.244 / 1.608 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.372 / 1.628 / 99 / 99,1.452 / 2.110 / 99 / 99
5,1-5,1.675 / 1.893 / 99 / 99,1.689 / 1.931 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.479 / 1.758 / 99 / 99,1.709 / 2.033 / 99 / 99
6,1-6,1.187 / 1.785 / 99 / 99,1.143 / 1.616 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.262 / 1.785 / 99 / 99,1.286 / 1.785 / 99 / 99
7,1-7,1.796 / 2.114 / 99 / 99,1.763 / 1.996 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.737 / 2.114 / 99 / 99,1.918 / 2.431 / 99 / 99
8,1-8,1.457 / 1.949 / 99 / 99,1.414 / 1.954 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.339 / 1.954 / 99 / 99,1.269 / 1.672 / 99 / 99
9,1-9,1.091 / 1.378 / 99 / 99,1.081 / 1.539 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.017 / 1.442 / 99 / 99,1.149 / 1.442 / 99 / 99
10,1-10,1.233 / 1.479 / 99 / 99,1.226 / 1.479 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.193 / 1.500 / 99 / 99,3.296 / 3.485 / 99 / 99
11,1-11,1.282 / 1.636 / 99 / 99,1.596 / 1.824 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.383 / 1.636 / 99 / 99,1.590 / 1.820 / 99 / 99
12,1-12,1.282 / 1.636 / 99 / 99,1.336 / 1.636 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.317 / 1.636 / 99 / 99,1.197 / 1.367 / 99 / 99
13,2-0,1.160 / 1.589 / 63 / 63,1.106 / 1.671 / 45 / 45,-1.000 / -1.000 / 0 / 56,1.278 / 1.789 / 65 / 65,1.224 / 1.444 / 28 / 28
14,2-1,0.952 / 1.314 / 58 / 58,1.181 / 1.522 / 52 / 52,-1.000 / -1.000 / 0 / 20,1.030 / 1.314 / 34 / 34,1.070 / 1.522 / 82 / 82
15,2-2,0.952 / 0.952 / 64 / 64,0.952 / 0.952 / 32 / 32,-1.000 / -1.000 / 0 / 60,0.952 / 0.952 / 59 / 59,0.952 / 0.952 / 52 / 52
16,2-3,0.987 / 1.264 / 63 / 63,0.973 / 1.264 / 23 / 23,-1.000 / -1.000 / 0 / 22,0.945 / 1.264 / 21 / 21,0.978 / 1.264 / 39 / 39
17,2-4,1.000 / 1.246 / 73 / 73,0.939 / 0.980 / 53 / 53,-1.000 / -1.000 / 0 / 65,0.946 / 1.266 / 50 / 50,1.062 / 1.118 / 38 / 38
18,2-5,1.135 / 1.259 / 57 / 57,1.039 / 1.264 / 18 / 18,-1.000 / -1.000 / 0 / 24,1.138 / 1.282 / 60 / 60,1.121 / 1.555 / 40 / 40
19,2-6,1.058 / 1.250 / 20 / 20,1.230 / 1.692 / 65 / 65,-1.000 / -1.000 / 0 / 55,1.168 / 1.569 / 82 / 82,1.047 / 1.569 / 52 / 52
20,2-7,1.017 / 1.550 / 44 / 44,1.230 / 1.768 / 49 / 49,-1.000 / -1.000 / 0 / 50,1.026 / 1.550 / 64 / 64,0.963 / 1.326 / 48 / 48
21,2-8,1.017 / 1.216 / 41 / 41,1.017 / 1.216 / 53 / 53,-1.000 / -1.000 / 0 / 58,1.101 / 1.216 / 23 / 23,0.952 / 0.952 / 48 / 48
22,2-9,1.123 / 1.308 / 28 / 28,1.037 / 1.181 / 42 / 42,-1.000 / -1.000 / 0 / 67,1.053 / 1.308 / 82 / 82,1.132 / 1.308 / 39 / 39
23,2-10,1.097 / 1.377 / 30 / 30,1.149 / 1.516 / 37 / 37,-1.000 / -1.000 / 0 / 61,1.114 / 1.516 / 64 / 64,1.000 / 1.252 / 50 / 50
24,2-11,1.128 / 1.607 / 54 / 54,0.975 / 1.607 / 36 / 36,-1.000 / -1.000 / 0 / 43,0.998 / 1.276 / 22 / 22,1.025 / 1.635 / 62 / 62
25,2-12,1.091 / 1.503 / 56 / 56,1.121 / 1.421 / 77 / 77,-1.000 / -1.000 / 0 / 64,0.961 / 1.273 / 63 / 63,1.667 / 2.146 / 42 / 42
26,2-13,0.999 / 1.222 / 63 / 63,0.960 / 1.222 / 55 / 55,-1.000 / -1.000 / 0 / 75,0.937 / 1.222 / 27 / 27,0.909 / 1.222 / 61 / 61
27,2-14,0.834 / 1.044 / 29 / 29,0.875 / 1.114 / 75 / 75,-1.000 / -1.000 / 0 / 72,0.966 / 1.179 / 49 / 49,1.030 / 1.179 / 76 / 76
28,2-15,1.038 / 1.735 / 65 / 65,0.893 / 0.893 / 40 / 40,-1.000 / -1.000 / 0 / 33,1.013 / 1.583 / 35 / 35,1.035 / 1.533 / 56 / 56
29,2-16,0.900 / 0.900 / 43 / 43,0.748 / 0.748 / 48 / 48,-1.000 / -1.000 / 0 / 52,0.900 / 0.900 / 33 / 33,0.900 / 0.900 / 49 / 49
30,2-17,0.924 / 1.176 / 57 / 57,0.987 / 1.176 / 59 / 59,-1.000 / -1.000 / 0 / 24,0.979 / 1.156 / 41 / 41,1.023 / 1.322 / 56 / 56
31,2-18,0.952 / 0.952 / 32 / 32,0.952 / 0.952 / 37 / 37,-1.000 / -1.000 / 0 / 21,0.952 / 0.952 / 47 / 47,0.952 / 0.952 / 48 / 48
32,2-19,0.930 / 0.930 / 61 / 61,0.930 / 0.930 / 60 / 60,-1.000 / -1.000 / 0 / 47,0.939 / 1.400 / 53 / 53,0.930 / 0.930 / 58 / 58
33,2-20,1.188 / 1.587 / 56 / 56,1.092 / 1.315 / 62 / 62,-1.000 / -1.000 / 0 / 58,1.103 / 1.315 / 30 / 30,1.152 / 1.315 / 26 / 26
