,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.576 / 2.173 / 99 / 99,1.714 / 2.410 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.793 / 2.169 / 99 / 99,1.630 / 2.173 / 99 / 99
1,1-1,0.904 / 1.000 / 99 / 99,1.477 / 1.611 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.913 / 1.354 / 99 / 99,0.925 / 1.322 / 99 / 99
2,1-2,1.591 / 2.256 / 99 / 99,1.993 / 2.256 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.495 / 2.256 / 99 / 99,1.511 / 2.256 / 99 / 99
3,1-3,1.195 / 1.367 / 99 / 99,1.415 / 1.502 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.387 / 1.509 / 99 / 99,1.616 / 1.768 / 99 / 99
4,1-4,1.294 / 1.723 / 99 / 99,2.172 / 2.538 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.348 / 1.723 / 99 / 99,1.397 / 1.723 / 99 / 99
5,1-5,1.463 / 1.624 / 99 / 99,1.552 / 1.638 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.500 / 1.624 / 99 / 99,1.949 / 2.082 / 99 / 99
6,1-6,1.135 / 1.334 / 99 / 99,1.546 / 2.823 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.145 / 1.334 / 99 / 99,1.152 / 1.334 / 99 / 99
7,1-7,1.335 / 1.708 / 99 / 99,1.989 / 2.236 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.311 / 1.765 / 99 / 99,1.364 / 1.708 / 99 / 99
8,1-8,1.259 / 1.511 / 99 / 99,1.660 / 1.847 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.526 / 1.847 / 99 / 99,1.389 / 1.835 / 99 / 99
9,1-9,1.911 / 2.275 / 99 / 99,1.886 / 2.581 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.898 / 2.409 / 99 / 99,1.933 / 2.330 / 99 / 99
10,1-10,1.234 / 1.580 / 99 / 99,1.352 / 1.876 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.236 / 1.568 / 99 / 99,1.251 / 1.876 / 99 / 99
11,1-11,1.184 / 1.467 / 99 / 99,1.853 / 2.001 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.203 / 1.506 / 99 / 99,1.308 / 1.470 / 99 / 99
12,1-12,1.543 / 1.757 / 99 / 99,1.680 / 1.840 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.561 / 1.757 / 99 / 99,1.588 / 1.757 / 99 / 99
13,2-0,1.205 / 2.118 / 61 / 61,1.116 / 2.064 / 51 / 51,-1.000 / -1.000 / 0 / 56,1.193 / 1.858 / 30 / 30,1.174 / 1.795 / 68 / 68
14,2-1,1.276 / 1.637 / 42 / 42,1.402 / 1.840 / 32 / 32,-1.000 / -1.000 / 0 / 45,1.393 / 1.633 / 48 / 48,1.227 / 1.633 / 57 / 57
15,2-2,0.928 / 1.265 / 34 / 34,1.086 / 1.323 / 41 / 41,-1.000 / -1.000 / 0 / 66,0.971 / 1.265 / 46 / 46,1.028 / 1.265 / 66 / 66
16,2-3,0.894 / 0.894 / 40 / 40,1.514 / 1.801 / 49 / 49,-1.000 / -1.000 / 0 / 71,0.894 / 0.894 / 42 / 42,0.894 / 0.894 / 44 / 44
