,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.289 / 1.392 / 99 / 99,1.509 / 1.836 / 99 / 99,2.450 / 3.187 / 99 / 99,1.151 / 1.392 / 99 / 99,2.602 / 3.128 / 99 / 99
1,1-1,1.344 / 1.666 / 99 / 99,1.371 / 1.695 / 99 / 99,6.539 / 459.761 / 99 / 99,1.245 / 1.666 / 99 / 99,1.288 / 3.048 / 99 / 99
2,1-2,2.213 / 2.914 / 99 / 99,1.924 / 2.914 / 99 / 99,1.997 / 2.914 / 99 / 99,2.145 / 2.914 / 99 / 99,2.348 / 2.914 / 99 / 99
3,1-3,1.181 / 1.331 / 99 / 99,1.599 / 1.735 / 99 / 99,2.890 / 3.210 / 99 / 99,1.164 / 1.331 / 99 / 99,1.178 / 1.588 / 99 / 99
4,1-4,1.283 / 1.613 / 99 / 99,1.671 / 1.949 / 99 / 99,1.822 / 2.251 / 99 / 99,1.353 / 1.800 / 99 / 99,1.436 / 2.068 / 99 / 99
5,1-5,1.843 / 2.420 / 99 / 99,2.022 / 2.543 / 99 / 99,1.803 / 2.663 / 99 / 99,1.939 / 2.417 / 99 / 99,1.799 / 2.560 / 99 / 99
6,1-6,1.306 / 1.364 / 99 / 99,1.813 / 2.121 / 99 / 99,2.047 / 2.743 / 99 / 99,1.213 / 1.364 / 99 / 99,1.973 / 2.481 / 99 / 99
7,1-7,1.676 / 1.859 / 99 / 99,2.252 / 2.537 / 99 / 99,3.227 / 3.736 / 99 / 99,1.655 / 1.859 / 99 / 99,4.355 / 4.788 / 99 / 99
8,1-8,1.514 / 1.869 / 99 / 99,1.839 / 2.125 / 99 / 99,1.917 / 2.489 / 99 / 99,1.593 / 1.869 / 99 / 99,2.782 / 3.196 / 99 / 99
9,1-9,1.067 / 1.432 / 99 / 99,1.077 / 1.270 / 99 / 99,1.430 / 1.572 / 99 / 99,1.070 / 1.432 / 99 / 99,2.153 / 2.354 / 99 / 99
10,1-10,1.916 / 2.308 / 99 / 99,1.997 / 2.260 / 99 / 99,1.874 / 2.260 / 99 / 99,1.954 / 2.260 / 99 / 99,2.305 / 2.564 / 99 / 99
11,1-11,1.747 / 2.343 / 99 / 99,2.035 / 2.343 / 99 / 99,2.458 / 3.062 / 99 / 99,1.735 / 2.343 / 99 / 99,3.137 / 3.499 / 99 / 99
12,1-12,2.070 / 2.548 / 99 / 99,2.104 / 2.548 / 99 / 99,2.493 / 3.017 / 99 / 99,2.204 / 2.548 / 99 / 99,2.174 / 4.307 / 99 / 99
13,2-0,0.972 / 1.916 / 40 / 40,1.372 / 1.537 / 28 / 28,234.031 / 431.603 / 37 / 37,0.969 / 1.229 / 40 / 40,0.967 / 1.229 / 66 / 66
14,2-1,1.105 / 1.281 / 55 / 55,0.996 / 1.620 / 69 / 69,0.974 / 1.281 / 48 / 48,1.077 / 1.620 / 49 / 49,1.051 / 1.620 / 40 / 40
