,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.253 / 1.324 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.157 / 1.324 / 99 / 99
1,1-1,1.318 / 1.688 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.729 / 2.202 / 99 / 99,1.236 / 1.688 / 99 / 99
2,1-2,1.609 / 2.021 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.134 / 2.553 / 99 / 99,1.623 / 2.254 / 99 / 99
3,1-3,1.133 / 1.423 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.129 / 1.423 / 99 / 99,1.181 / 1.423 / 99 / 99
4,1-4,1.931 / 2.327 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.105 / 2.507 / 99 / 99,1.954 / 2.573 / 99 / 99
5,1-5,1.178 / 1.295 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.233 / 1.295 / 99 / 99,1.258 / 1.540 / 99 / 99
6,1-6,1.698 / 2.104 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.620 / 2.104 / 99 / 99,1.545 / 1.821 / 99 / 99
7,1-7,1.174 / 1.352 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.206 / 1.352 / 99 / 99,1.121 / 1.352 / 99 / 99
8,1-8,2.088 / 2.425 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.132 / 2.475 / 99 / 99,2.022 / 2.552 / 99 / 99
9,1-9,1.254 / 2.165 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.603 / 2.338 / 99 / 99,1.331 / 2.181 / 99 / 99
10,1-10,1.981 / 2.223 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.045 / 2.547 / 99 / 99,2.030 / 2.223 / 99 / 99
11,1-11,1.729 / 1.906 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.791 / 1.906 / 99 / 99,1.605 / 1.906 / 99 / 99
12,1-12,2.597 / 2.979 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.769 / 3.158 / 99 / 99,2.543 / 3.144 / 99 / 99
13,2-0,1.059 / 1.296 / 48 / 48,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 54,1.035 / 1.296 / 58 / 58,1.023 / 1.296 / 34 / 34
14,2-1,0.980 / 1.212 / 71 / 71,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 55,1.008 / 1.212 / 62 / 62,0.963 / 1.212 / 56 / 56
15,2-2,0.957 / 1.475 / 49 / 49,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 68,0.997 / 1.323 / 41 / 41,1.098 / 1.475 / 47 / 47
16,2-3,0.915 / 1.068 / 36 / 36,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 39,1.095 / 1.513 / 56 / 56,1.218 / 2.259 / 20 / 20
17,2-4,0.894 / 0.894 / 39 / 39,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 47,0.894 / 0.894 / 35 / 35,0.903 / 1.317 / 51 / 51
18,2-5,0.890 / 0.890 / 49 / 49,-1.000 / -1.000 / 0 / 20,-1.000 / -1.000 / 0 / 27,0.890 / 0.890 / 40 / 40,0.890 / 0.890 / 42 / 42
19,2-6,0.898 / 1.289 / 63 / 63,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 53,0.874 / 1.289 / 57 / 57,0.716 / 0.984 / 26 / 26
20,2-7,1.248 / 1.917 / 84 / 84,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 43,1.130 / 1.577 / 42 / 42,1.173 / 1.577 / 65 / 65
21,2-8,1.348 / 1.645 / 46 / 46,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 79,1.330 / 1.997 / 51 / 51,1.201 / 1.645 / 66 / 66
22,2-9,0.961 / 1.732 / 39 / 39,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 37,0.953 / 1.590 / 59 / 59,1.207 / 2.323 / 26 / 26
23,2-10,1.231 / 1.586 / 78 / 78,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 14,1.232 / 1.579 / 60 / 60,1.181 / 1.726 / 62 / 62
24,2-11,0.920 / 1.217 / 37 / 37,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 31,1.186 / 1.678 / 53 / 53,0.916 / 1.217 / 29 / 29
25,2-12,0.992 / 1.280 / 27 / 27,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 48,0.848 / 1.113 / 40 / 40,1.193 / 1.876 / 63 / 63
26,2-13,1.482 / 2.024 / 60 / 60,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 59,1.712 / 2.139 / 48 / 48,1.609 / 2.024 / 40 / 40
27,2-14,1.122 / 1.214 / 30 / 30,-1.000 / -1.000 / 0 / 23,-1.000 / -1.000 / 0 / 43,1.134 / 1.538 / 37 / 37,1.131 / 1.538 / 37 / 37
28,2-15,1.211 / 1.516 / 62 / 62,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 59,1.226 / 1.516 / 25 / 25,1.234 / 1.516 / 58 / 58
29,2-16,1.302 / 2.035 / 33 / 33,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 31,1.826 / 2.035 / 36 / 36,1.313 / 1.907 / 59 / 59
30,2-17,0.991 / 1.531 / 60 / 60,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 43,0.960 / 0.996 / 73 / 73,1.049 / 1.531 / 31 / 31
31,2-18,0.903 / 1.133 / 34 / 34,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 49,1.057 / 1.133 / 32 / 32,0.989 / 1.133 / 44 / 44
32,2-19,1.059 / 1.261 / 55 / 55,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 29,1.110 / 1.586 / 65 / 65,0.918 / 1.242 / 36 / 36
33,2-20,1.317 / 1.982 / 46 / 46,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 64,1.202 / 1.592 / 40 / 40,1.250 / 1.636 / 63 / 63
34,2-21,1.100 / 1.334 / 54 / 54,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 30,1.117 / 1.347 / 67 / 67,1.008 / 1.334 / 37 / 37
35,2-22,0.978 / 1.258 / 59 / 59,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 31,1.049 / 1.258 / 51 / 51,0.981 / 1.258 / 69 / 69
36,2-23,1.193 / 1.848 / 42 / 42,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 41,1.014 / 1.454 / 65 / 65,1.017 / 1.454 / 37 / 37
37,2-24,1.293 / 1.901 / 44 / 44,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 63,1.408 / 1.901 / 27 / 27,1.159 / 1.575 / 27 / 27
38,2-25,1.188 / 1.516 / 63 / 63,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 56,1.148 / 1.516 / 55 / 55,1.030 / 1.516 / 39 / 39
