,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.546 / 1.854 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.486 / 2.722 / 99 / 99,1.389 / 1.804 / 99 / 99,1.376 / 1.854 / 99 / 99
1,1-1,1.557 / 2.211 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.687 / 3.152 / 99 / 99,1.505 / 2.076 / 99 / 99,1.402 / 2.019 / 99 / 99
2,1-2,1.403 / 2.088 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.486 / 2.332 / 99 / 99,1.411 / 1.885 / 99 / 99,1.270 / 1.885 / 99 / 99
3,1-3,1.720 / 2.109 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.863 / 3.687 / 99 / 99,2.241 / 2.530 / 99 / 99,1.723 / 2.070 / 99 / 99
4,1-4,1.315 / 1.756 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.571 / 3.257 / 99 / 99,1.111 / 1.379 / 99 / 99,1.218 / 1.379 / 99 / 99
5,1-5,1.737 / 2.061 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.849 / 3.198 / 99 / 99,1.606 / 2.061 / 99 / 99,1.536 / 2.061 / 99 / 99
6,1-6,1.865 / 2.716 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.357 / 4.091 / 99 / 99,1.709 / 2.716 / 99 / 99,1.703 / 2.716 / 99 / 99
7,1-7,1.078 / 1.386 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.746 / 2.174 / 99 / 99,1.059 / 1.386 / 99 / 99,1.098 / 1.386 / 99 / 99
8,1-8,2.024 / 2.357 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.901 / 4.223 / 99 / 99,2.355 / 2.626 / 99 / 99,2.658 / 2.984 / 99 / 99
9,1-9,1.344 / 1.840 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.205 / 1.578 / 99 / 99,1.464 / 1.850 / 99 / 99,1.270 / 1.850 / 99 / 99
10,1-10,1.177 / 1.407 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.108 / 3.754 / 99 / 99,1.358 / 1.407 / 99 / 99,1.300 / 1.407 / 99 / 99
11,1-11,1.150 / 1.313 / 99 / 99,-1.000 / -1.000 / 0 / 99,93.822 / 902.692 / 98 / 99,1.432 / 1.546 / 99 / 99,1.305 / 1.520 / 99 / 99
12,1-12,1.099 / 1.319 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.666 / 2.205 / 99 / 99,1.384 / 1.598 / 99 / 99,1.387 / 1.598 / 99 / 99
13,2-0,0.965 / 1.234 / 50 / 50,-1.000 / -1.000 / 0 / 51,0.977 / 1.156 / 65 / 65,1.134 / 1.516 / 49 / 49,0.927 / 0.966 / 35 / 35
