,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,-1.000 / -1.000 / 0 / 99,1.633 / 1.934 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.194 / 1.528 / 99 / 99,1.331 / 1.573 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.859 / 2.132 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.612 / 2.113 / 99 / 99,1.240 / 1.629 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,2.087 / 2.382 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.801 / 2.051 / 99 / 99,1.781 / 2.103 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.388 / 1.739 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.437 / 1.739 / 99 / 99,1.609 / 2.198 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.078 / 1.078 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.078 / 1.078 / 99 / 99,1.173 / 1.173 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.147 / 1.495 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.682 / 2.256 / 99 / 99,1.612 / 2.058 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,2.571 / 3.163 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.161 / 2.693 / 99 / 99,2.354 / 2.729 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.537 / 2.088 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.770 / 2.193 / 99 / 99,2.117 / 2.843 / 99 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,2.125 / 2.712 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.965 / 2.593 / 99 / 99,2.064 / 2.568 / 99 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,1.485 / 1.633 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.711 / 1.893 / 99 / 99,1.948 / 2.249 / 99 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,1.859 / 1.990 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.108 / 2.264 / 99 / 99,1.566 / 2.131 / 99 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,2.929 / 3.123 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.245 / 1.737 / 99 / 99,1.875 / 1.982 / 99 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,1.730 / 1.889 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.617 / 2.009 / 99 / 99,1.545 / 2.009 / 99 / 99
13,2-0,-1.000 / -1.000 / 0 / 46,1.170 / 1.935 / 46 / 46,-1.000 / -1.000 / 0 / 59,0.952 / 1.925 / 24 / 24,0.903 / 1.259 / 39 / 39
14,2-1,-1.000 / -1.000 / 0 / 55,1.053 / 1.446 / 37 / 37,-1.000 / -1.000 / 0 / 61,1.077 / 1.638 / 68 / 68,1.197 / 1.849 / 77 / 77
15,2-2,-1.000 / -1.000 / 0 / 60,1.039 / 1.184 / 44 / 44,-1.000 / -1.000 / 0 / 34,1.094 / 1.184 / 34 / 34,1.094 / 1.461 / 39 / 39
16,2-3,-1.000 / -1.000 / 0 / 45,0.977 / 1.038 / 28 / 28,-1.000 / -1.000 / 0 / 43,1.080 / 1.329 / 54 / 54,1.031 / 1.329 / 56 / 56
