,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.272 / 1.729 / 99 / 99,1.695 / 2.104 / 99 / 99,1.851 / 2.276 / 99 / 99,1.278 / 1.598 / 99 / 99,1.277 / 1.587 / 99 / 99
1,1-1,1.410 / 1.690 / 99 / 99,1.563 / 2.001 / 99 / 99,3.135 / 3.699 / 99 / 99,1.409 / 1.652 / 99 / 99,1.916 / 2.278 / 99 / 99
2,1-2,1.611 / 2.025 / 99 / 99,2.551 / 3.281 / 99 / 99,1.610 / 2.283 / 99 / 99,1.590 / 1.952 / 99 / 99,1.674 / 1.953 / 99 / 99
3,1-3,1.215 / 1.481 / 99 / 99,1.378 / 1.598 / 99 / 99,1.171 / 1.371 / 99 / 99,1.405 / 1.640 / 99 / 99,1.369 / 1.619 / 99 / 99
4,1-4,1.892 / 2.360 / 99 / 99,2.131 / 2.589 / 99 / 99,2.730 / 3.172 / 99 / 99,1.720 / 2.151 / 99 / 99,2.065 / 2.511 / 99 / 99
5,1-5,1.363 / 1.952 / 99 / 99,2.130 / 2.760 / 99 / 99,2.438 / 2.741 / 99 / 99,1.420 / 1.952 / 99 / 99,1.467 / 1.750 / 99 / 99
6,1-6,1.247 / 1.521 / 99 / 99,2.034 / 2.558 / 99 / 99,46.846 / 1790.677 / 99 / 99,1.475 / 1.538 / 99 / 99,1.776 / 1.996 / 99 / 99
7,1-7,1.202 / 1.614 / 99 / 99,1.194 / 1.690 / 99 / 99,2.107 / 3.655 / 99 / 99,2.041 / 2.598 / 99 / 99,1.329 / 2.168 / 99 / 99
8,1-8,1.205 / 1.564 / 99 / 99,2.575 / 3.067 / 99 / 99,2.991 / 3.607 / 99 / 99,1.144 / 1.348 / 99 / 99,1.148 / 1.348 / 99 / 99
9,1-9,0.920 / 1.000 / 99 / 99,0.937 / 1.336 / 99 / 99,0.942 / 1.257 / 99 / 99,1.000 / 1.000 / 99 / 99,1.033 / 2.087 / 99 / 99
10,1-10,1.569 / 1.919 / 99 / 99,1.929 / 2.422 / 99 / 99,1.661 / 2.577 / 98 / 99,1.578 / 1.881 / 99 / 99,1.857 / 2.105 / 99 / 99
11,1-11,1.022 / 1.072 / 99 / 99,0.977 / 1.072 / 99 / 99,1.072 / 2.578 / 99 / 99,0.794 / 1.000 / 99 / 99,0.979 / 1.198 / 99 / 99
12,1-12,1.280 / 1.579 / 99 / 99,1.731 / 2.014 / 99 / 99,1.361 / 3.593 / 99 / 99,1.252 / 1.478 / 99 / 99,1.784 / 1.898 / 99 / 99
13,2-0,1.075 / 1.391 / 57 / 57,1.048 / 1.596 / 49 / 49,1.330 / 1.514 / 46 / 46,1.266 / 1.652 / 87 / 87,1.165 / 1.207 / 19 / 19
14,2-1,0.981 / 1.174 / 50 / 50,0.918 / 0.977 / 26 / 26,0.964 / 1.174 / 46 / 46,1.109 / 1.174 / 73 / 73,1.024 / 1.174 / 46 / 46
15,2-2,1.141 / 1.306 / 46 / 46,1.187 / 1.306 / 54 / 54,1.126 / 1.592 / 48 / 48,1.112 / 1.306 / 72 / 72,1.105 / 1.306 / 50 / 50
16,2-3,1.056 / 1.302 / 42 / 42,0.974 / 1.003 / 40 / 40,1.129 / 1.370 / 57 / 57,1.062 / 1.302 / 41 / 41,1.032 / 1.302 / 41 / 41
17,2-4,0.947 / 1.253 / 37 / 37,0.981 / 1.253 / 64 / 64,0.943 / 1.253 / 39 / 39,0.953 / 1.253 / 58 / 58,0.978 / 1.253 / 49 / 49
18,2-5,1.036 / 1.223 / 68 / 68,0.995 / 1.269 / 56 / 56,1.617 / 1.827 / 61 / 61,0.948 / 1.255 / 41 / 41,1.247 / 1.635 / 58 / 58
19,2-6,0.961 / 1.314 / 55 / 55,1.250 / 1.775 / 49 / 49,1.392 / 1.690 / 54 / 54,1.047 / 1.547 / 56 / 56,1.086 / 1.510 / 56 / 56
20,2-7,1.168 / 1.346 / 68 / 68,1.084 / 1.646 / 55 / 55,1.238 / 1.698 / 53 / 53,1.123 / 1.698 / 54 / 54,1.302 / 1.578 / 24 / 24
21,2-8,1.082 / 1.777 / 26 / 26,1.229 / 1.891 / 73 / 73,1.144 / 1.274 / 52 / 52,0.974 / 1.447 / 38 / 38,1.103 / 1.604 / 51 / 51
22,2-9,1.036 / 1.203 / 60 / 60,1.068 / 1.203 / 44 / 44,0.953 / 1.229 / 66 / 66,0.930 / 1.203 / 32 / 32,0.977 / 1.203 / 62 / 62
23,2-10,0.769 / 1.283 / 35 / 35,0.912 / 1.283 / 48 / 48,0.921 / 1.512 / 57 / 57,1.204 / 1.741 / 54 / 54,0.997 / 1.283 / 70 / 70
24,2-11,0.941 / 1.063 / 42 / 42,1.196 / 1.379 / 44 / 44,0.891 / 1.881 / 46 / 46,0.934 / 1.206 / 48 / 48,1.083 / 1.114 / 56 / 56
25,2-12,0.974 / 1.177 / 54 / 54,1.147 / 1.193 / 30 / 30,36.054 / 795.459 / 34 / 34,0.978 / 1.221 / 59 / 59,1.121 / 1.436 / 43 / 43
26,2-13,1.129 / 1.628 / 23 / 23,1.397 / 1.876 / 34 / 34,0.967 / 1.165 / 70 / 70,0.902 / 1.775 / 39 / 39,1.034 / 1.599 / 57 / 57
27,2-14,1.077 / 1.836 / 69 / 69,0.919 / 1.252 / 53 / 53,0.919 / 1.252 / 53 / 53,1.031 / 1.836 / 43 / 43,1.017 / 1.836 / 43 / 43
28,2-15,0.951 / 1.239 / 52 / 52,1.420 / 1.485 / 44 / 44,1.391 / 1.391 / 66 / 66,0.891 / 0.891 / 37 / 37,1.110 / 1.239 / 27 / 27
29,2-16,0.710 / 0.710 / 18 / 18,0.710 / 0.710 / 71 / 71,0.710 / 0.710 / 52 / 52,1.054 / 1.375 / 49 / 49,0.710 / 0.710 / 55 / 55
30,2-17,0.977 / 1.393 / 48 / 48,1.139 / 1.334 / 50 / 50,1.032 / 1.272 / 43 / 43,1.024 / 1.393 / 52 / 52,1.012 / 1.393 / 44 / 44
31,2-18,1.066 / 1.520 / 52 / 52,1.275 / 1.697 / 34 / 34,2.046 / 2.331 / 32 / 32,0.934 / 1.252 / 45 / 45,1.172 / 1.608 / 66 / 66
32,2-19,0.945 / 1.255 / 55 / 55,1.302 / 1.868 / 52 / 52,2.799 / 3.168 / 38 / 38,0.994 / 1.548 / 66 / 66,1.560 / 2.270 / 44 / 44
33,2-20,0.935 / 1.486 / 21 / 21,1.073 / 1.486 / 50 / 50,1.044 / 1.486 / 64 / 64,1.123 / 1.486 / 27 / 27,1.031 / 1.486 / 50 / 50
34,2-21,1.200 / 1.359 / 57 / 57,1.433 / 1.819 / 63 / 63,1.938 / 2.192 / 41 / 41,1.009 / 1.444 / 40 / 40,1.373 / 1.491 / 48 / 48
