,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.135 / 1.541 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.260 / 1.590 / 99 / 99
1,1-1,1.333 / 1.779 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.745 / 2.583 / 99 / 99
2,1-2,1.361 / 1.583 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.500 / 1.775 / 99 / 99
3,1-3,1.703 / 1.931 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.661 / 1.931 / 99 / 99
4,1-4,1.547 / 2.214 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.477 / 1.821 / 99 / 99
5,1-5,2.124 / 2.376 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.384 / 2.734 / 99 / 99
6,1-6,1.089 / 1.304 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.270 / 1.304 / 99 / 99
7,1-7,1.472 / 1.751 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.544 / 1.805 / 99 / 99
8,1-8,1.858 / 2.512 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.870 / 2.154 / 99 / 99
9,1-9,1.134 / 1.368 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.138 / 1.368 / 99 / 99
10,1-10,1.441 / 1.750 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.528 / 1.750 / 99 / 99
11,1-11,1.565 / 2.106 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.863 / 2.369 / 99 / 99
12,1-12,0.727 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,0.730 / 1.359 / 99 / 99
13,2-0,1.142 / 1.267 / 53 / 53,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 38,1.172 / 1.230 / 64 / 64
14,2-1,0.994 / 1.489 / 40 / 40,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 47,0.935 / 1.447 / 48 / 48
15,2-2,1.098 / 1.742 / 45 / 45,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 57,1.620 / 2.039 / 53 / 53
16,2-3,1.093 / 1.710 / 44 / 44,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 47,1.288 / 1.946 / 61 / 61
17,2-4,1.167 / 1.827 / 77 / 77,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 26,1.064 / 1.372 / 14 / 14
18,2-5,0.900 / 1.171 / 28 / 28,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 38,0.993 / 1.486 / 74 / 74
19,2-6,0.943 / 1.183 / 27 / 27,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 59,0.981 / 1.183 / 48 / 48
20,2-7,0.939 / 1.198 / 52 / 52,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 52,0.892 / 0.892 / 43 / 43
21,2-8,0.988 / 1.233 / 64 / 64,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 53,0.919 / 0.919 / 40 / 40
22,2-9,0.894 / 0.894 / 42 / 42,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 57,1.204 / 1.608 / 50 / 50
23,2-10,1.230 / 1.735 / 39 / 39,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 62,1.211 / 1.571 / 66 / 66
24,2-11,1.082 / 1.864 / 42 / 42,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 45,1.076 / 1.696 / 41 / 41
25,2-12,1.267 / 1.815 / 57 / 57,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 18,0.860 / 1.227 / 50 / 50
26,2-13,1.015 / 1.179 / 69 / 69,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 46,1.034 / 1.179 / 20 / 20
27,2-14,1.278 / 1.762 / 31 / 31,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 29,1.055 / 1.804 / 57 / 57
28,2-15,1.002 / 1.318 / 37 / 37,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 54,1.032 / 1.318 / 55 / 55
29,2-16,1.175 / 1.622 / 60 / 60,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 42,1.016 / 1.461 / 56 / 56
30,2-17,0.992 / 1.328 / 56 / 56,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 25,-1.000 / -1.000 / 0 / 37,1.037 / 1.432 / 42 / 42
31,2-18,1.026 / 1.169 / 69 / 69,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 57,1.019 / 1.203 / 57 / 57
32,2-19,0.952 / 0.952 / 35 / 35,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 47,0.952 / 0.952 / 37 / 37
33,2-20,1.298 / 1.997 / 47 / 47,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 81,-1.000 / -1.000 / 0 / 48,1.598 / 1.997 / 34 / 34
34,2-21,1.034 / 1.279 / 32 / 32,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 59,0.950 / 1.279 / 30 / 30
35,2-22,0.931 / 1.186 / 56 / 56,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 50,0.986 / 1.186 / 54 / 54
36,2-23,0.889 / 0.889 / 56 / 56,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 39,0.889 / 0.889 / 35 / 35
37,2-24,0.994 / 1.255 / 47 / 47,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 48,0.988 / 1.255 / 50 / 50
38,2-25,1.487 / 1.887 / 78 / 78,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 66,1.220 / 1.479 / 57 / 57
