,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.521 / 2.088 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.577 / 2.093 / 99 / 99,2.843 / 3.106 / 99 / 99
1,1-1,1.568 / 1.711 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.410 / 1.711 / 99 / 99,1.548 / 1.878 / 99 / 99
2,1-2,1.435 / 2.228 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.584 / 1.935 / 99 / 99,1.464 / 1.877 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,2.024 / 2.520 / 99 / 99
5,1-5,1.988 / 2.587 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.068 / 2.587 / 99 / 99,2.007 / 2.361 / 99 / 99
6,1-6,1.944 / 3.027 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.584 / 3.027 / 99 / 99,1.608 / 2.579 / 99 / 99
7,1-7,1.465 / 1.784 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.519 / 1.809 / 99 / 99,2.152 / 2.605 / 99 / 99
8,1-8,1.140 / 1.302 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.347 / 1.518 / 99 / 99,1.734 / 2.396 / 99 / 99
9,1-9,1.544 / 2.102 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.344 / 1.598 / 99 / 99,1.890 / 2.123 / 99 / 99
10,1-10,1.232 / 1.678 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.239 / 1.691 / 99 / 99,1.198 / 1.678 / 99 / 99
11,1-11,1.297 / 1.404 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.347 / 1.829 / 99 / 99,2.723 / 2.937 / 99 / 99
12,1-12,1.540 / 1.898 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.567 / 2.016 / 99 / 99,2.151 / 2.585 / 99 / 99
13,2-0,1.092 / 1.677 / 65 / 65,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 47,1.498 / 2.514 / 77 / 77,1.128 / 1.677 / 33 / 33
14,2-1,0.909 / 0.909 / 54 / 54,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 40,0.909 / 0.909 / 39 / 39,0.909 / 0.909 / 45 / 45
15,2-2,1.007 / 1.394 / 86 / 86,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 66,0.970 / 1.243 / 18 / 18,1.034 / 1.394 / 58 / 58
16,2-3,1.059 / 1.332 / 38 / 38,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 56,1.221 / 1.608 / 32 / 32,1.146 / 1.643 / 62 / 62
17,2-4,1.090 / 1.458 / 40 / 40,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 53,1.184 / 1.850 / 60 / 60,0.980 / 1.180 / 47 / 47
18,2-5,1.141 / 1.435 / 42 / 42,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 52,1.075 / 1.550 / 55 / 55,1.001 / 1.174 / 57 / 57
19,2-6,1.059 / 1.846 / 48 / 48,-1.000 / -1.000 / 0 / 22,-1.000 / -1.000 / 0 / 43,1.083 / 1.846 / 42 / 42,1.018 / 1.525 / 53 / 53
20,2-7,1.042 / 1.662 / 44 / 44,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 26,0.892 / 0.892 / 37 / 37,0.981 / 1.662 / 39 / 39
21,2-8,1.326 / 1.594 / 74 / 74,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 40,1.293 / 1.293 / 38 / 38,1.118 / 1.594 / 38 / 38
22,2-9,1.004 / 1.081 / 52 / 52,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 43,0.987 / 1.081 / 56 / 56,1.023 / 1.282 / 63 / 63
23,2-10,0.889 / 0.889 / 32 / 32,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 28,0.912 / 1.262 / 33 / 33,0.930 / 1.262 / 46 / 46
24,2-11,1.445 / 2.641 / 52 / 52,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 69,1.262 / 2.121 / 61 / 61,1.215 / 1.554 / 40 / 40
25,2-12,1.018 / 1.200 / 27 / 27,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 40,0.940 / 1.200 / 31 / 31,1.070 / 1.373 / 43 / 43
26,2-13,1.085 / 1.085 / 45 / 45,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 56,1.085 / 1.085 / 42 / 42,1.101 / 1.547 / 29 / 29
27,2-14,0.895 / 0.895 / 32 / 32,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 26,0.898 / 1.171 / 76 / 76,0.895 / 0.895 / 46 / 46
28,2-15,0.890 / 0.890 / 48 / 48,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 42,0.896 / 1.215 / 54 / 54,0.890 / 0.890 / 50 / 50
29,2-16,1.132 / 1.621 / 70 / 70,-1.000 / -1.000 / 0 / 12,-1.000 / -1.000 / 0 / 51,1.089 / 1.621 / 45 / 45,1.018 / 1.289 / 51 / 51
30,2-17,0.941 / 0.941 / 46 / 46,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 49,0.941 / 0.941 / 41 / 41,0.941 / 0.941 / 31 / 31
31,2-18,1.034 / 1.269 / 43 / 43,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 39,0.908 / 0.908 / 59 / 59,0.970 / 1.269 / 58 / 58
32,2-19,1.189 / 1.453 / 30 / 30,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 38,1.180 / 1.453 / 20 / 20,1.136 / 1.453 / 60 / 60
33,2-20,1.123 / 1.474 / 63 / 63,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 52,1.139 / 1.456 / 50 / 50,1.849 / 2.299 / 61 / 61
34,2-21,0.906 / 1.274 / 49 / 49,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 62,0.980 / 1.274 / 60 / 60,1.036 / 1.274 / 49 / 49
35,2-22,1.040 / 1.721 / 57 / 57,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 27,1.128 / 1.343 / 54 / 54,0.994 / 1.343 / 55 / 55
36,2-23,1.005 / 1.345 / 69 / 69,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 47,1.189 / 1.345 / 44 / 44,1.143 / 1.345 / 54 / 54
37,2-24,1.190 / 1.828 / 41 / 41,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 40,1.015 / 1.435 / 48 / 48,1.030 / 1.435 / 54 / 54
38,2-25,1.072 / 1.614 / 42 / 42,-1.000 / -1.000 / 0 / 72,-1.000 / -1.000 / 0 / 39,1.230 / 1.663 / 53 / 53,1.173 / 1.315 / 31 / 31
