,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.142 / 1.500 / 99 / 99,1.571 / 1.828 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.452 / 1.733 / 99 / 99,1.697 / 1.947 / 99 / 99
1,1-1,1.213 / 1.806 / 99 / 99,1.682 / 2.100 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.570 / 2.045 / 99 / 99,2.411 / 3.011 / 99 / 99
2,1-2,1.603 / 1.990 / 99 / 99,2.245 / 2.593 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.585 / 1.990 / 99 / 99,1.698 / 2.485 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.568 / 1.806 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.167 / 1.313 / 99 / 99
4,1-4,1.530 / 1.716 / 99 / 99,1.886 / 2.280 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.550 / 1.716 / 99 / 99,1.849 / 2.072 / 99 / 99
5,1-5,2.056 / 2.649 / 99 / 99,1.987 / 2.908 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.205 / 2.819 / 99 / 99,2.569 / 3.083 / 99 / 99
6,1-6,1.365 / 1.674 / 99 / 99,1.307 / 1.744 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.399 / 1.778 / 99 / 99,1.809 / 2.339 / 99 / 99
7,1-7,1.535 / 2.236 / 99 / 99,1.951 / 2.327 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.594 / 1.979 / 99 / 99,2.136 / 2.724 / 99 / 99
8,1-8,1.084 / 1.373 / 99 / 99,1.377 / 1.651 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.198 / 1.373 / 99 / 99,1.678 / 2.029 / 99 / 99
9,1-9,2.069 / 2.658 / 99 / 99,2.385 / 2.845 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.341 / 2.713 / 99 / 99,2.222 / 3.034 / 99 / 99
10,1-10,1.840 / 2.057 / 99 / 99,2.471 / 2.839 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.874 / 2.057 / 99 / 99,2.788 / 2.978 / 99 / 99
11,1-11,1.582 / 2.040 / 99 / 99,1.838 / 2.405 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.541 / 2.040 / 99 / 99,1.551 / 2.381 / 99 / 99
12,1-12,1.662 / 2.728 / 99 / 99,2.039 / 2.804 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.838 / 2.627 / 99 / 99,2.489 / 3.415 / 99 / 99
13,2-0,1.137 / 1.485 / 45 / 45,1.073 / 1.485 / 28 / 28,-1.000 / -1.000 / 0 / 62,1.158 / 1.745 / 64 / 64,1.036 / 1.485 / 52 / 52
14,2-1,0.932 / 1.119 / 47 / 47,0.935 / 1.119 / 34 / 34,-1.000 / -1.000 / 0 / 58,0.949 / 1.119 / 41 / 41,0.981 / 1.119 / 57 / 57
15,2-2,1.262 / 1.728 / 67 / 67,1.072 / 1.763 / 29 / 29,-1.000 / -1.000 / 0 / 35,1.418 / 2.319 / 45 / 45,1.604 / 2.385 / 67 / 67
16,2-3,1.206 / 2.025 / 49 / 49,1.624 / 1.750 / 33 / 33,-1.000 / -1.000 / 0 / 68,1.157 / 2.025 / 44 / 44,0.958 / 1.403 / 42 / 42
17,2-4,1.074 / 1.233 / 51 / 51,0.910 / 0.910 / 23 / 23,-1.000 / -1.000 / 0 / 29,1.108 / 1.233 / 57 / 57,1.001 / 1.233 / 60 / 60
18,2-5,1.402 / 1.773 / 49 / 49,1.254 / 1.528 / 22 / 22,-1.000 / -1.000 / 0 / 58,1.160 / 1.751 / 55 / 55,1.358 / 1.751 / 40 / 40
19,2-6,1.056 / 1.306 / 51 / 51,1.040 / 1.306 / 64 / 64,-1.000 / -1.000 / 0 / 70,1.036 / 1.587 / 52 / 52,0.986 / 1.587 / 31 / 31
20,2-7,1.275 / 1.797 / 61 / 61,1.521 / 1.797 / 47 / 47,-1.000 / -1.000 / 0 / 49,1.372 / 1.797 / 63 / 63,1.322 / 1.797 / 49 / 49
21,2-8,0.704 / 0.704 / 35 / 35,0.934 / 0.934 / 41 / 41,-1.000 / -1.000 / 0 / 54,0.704 / 0.704 / 22 / 22,1.213 / 1.213 / 44 / 44
22,2-9,0.889 / 0.889 / 56 / 56,0.889 / 0.889 / 47 / 47,-1.000 / -1.000 / 0 / 48,0.889 / 0.889 / 47 / 47,0.889 / 0.889 / 62 / 62
23,2-10,1.174 / 1.987 / 39 / 39,1.117 / 1.638 / 50 / 50,-1.000 / -1.000 / 0 / 47,1.080 / 1.638 / 63 / 63,1.240 / 1.523 / 21 / 21
24,2-11,0.990 / 1.245 / 40 / 40,1.078 / 1.589 / 34 / 34,-1.000 / -1.000 / 0 / 34,1.047 / 1.619 / 16 / 16,1.201 / 1.627 / 49 / 49
25,2-12,1.032 / 1.270 / 58 / 58,1.176 / 1.525 / 36 / 36,-1.000 / -1.000 / 0 / 51,1.075 / 1.270 / 36 / 36,0.991 / 1.270 / 26 / 26
26,2-13,0.999 / 1.220 / 68 / 68,0.893 / 0.893 / 46 / 46,-1.000 / -1.000 / 0 / 34,0.956 / 1.220 / 26 / 26,1.064 / 1.220 / 40 / 40
27,2-14,1.071 / 1.287 / 49 / 49,1.161 / 1.670 / 66 / 66,-1.000 / -1.000 / 0 / 60,1.083 / 1.287 / 52 / 52,1.196 / 2.059 / 52 / 52
28,2-15,1.227 / 1.463 / 61 / 61,1.049 / 1.208 / 50 / 50,-1.000 / -1.000 / 0 / 60,1.020 / 1.448 / 40 / 40,1.129 / 1.762 / 49 / 49
29,2-16,1.218 / 1.748 / 56 / 56,1.531 / 2.268 / 40 / 40,-1.000 / -1.000 / 0 / 46,1.393 / 2.062 / 70 / 70,1.285 / 1.772 / 47 / 47
30,2-17,0.930 / 0.930 / 34 / 34,0.930 / 0.930 / 55 / 55,-1.000 / -1.000 / 0 / 50,0.930 / 0.930 / 45 / 45,0.957 / 2.281 / 50 / 50
31,2-18,0.955 / 1.255 / 60 / 60,0.973 / 1.255 / 65 / 65,-1.000 / -1.000 / 0 / 49,1.031 / 1.255 / 61 / 61,1.001 / 1.255 / 68 / 68
32,2-19,1.009 / 1.261 / 49 / 49,1.026 / 1.440 / 52 / 52,-1.000 / -1.000 / 0 / 51,1.140 / 1.535 / 75 / 75,1.099 / 1.440 / 56 / 56
