,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.435 / 1.845 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.337 / 1.845 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.941 / 2.491 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.686 / 1.835 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.407 / 1.553 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.057 / 2.070 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.473 / 2.954 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.774 / 2.198 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.284 / 2.404 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.220 / 1.516 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.828 / 2.048 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.881 / 2.249 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.760 / 2.029 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.435 / 1.697 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.183 / 1.697 / 99 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.292 / 1.508 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.856 / 2.187 / 99 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.469 / 3.239 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.564 / 2.218 / 99 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.010 / 2.859 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.690 / 2.674 / 99 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.540 / 1.703 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.440 / 1.703 / 99 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,3.071 / 3.488 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.257 / 1.669 / 99 / 99
13,2-0,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 61,1.036 / 1.231 / 65 / 65,-1.000 / -1.000 / 0 / 67,1.103 / 1.448 / 62 / 62
14,2-1,-1.000 / -1.000 / 0 / 78,-1.000 / -1.000 / 0 / 63,1.259 / 1.747 / 63 / 63,-1.000 / -1.000 / 0 / 58,0.894 / 0.894 / 15 / 15
15,2-2,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 57,0.918 / 0.918 / 41 / 41,-1.000 / -1.000 / 0 / 62,0.918 / 0.918 / 33 / 33
16,2-3,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 61,0.907 / 1.174 / 42 / 42,-1.000 / -1.000 / 0 / 42,0.903 / 0.909 / 37 / 37
