,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.535 / 2.106 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.521 / 1.889 / 99 / 99,1.794 / 2.137 / 99 / 99
1,1-1,1.272 / 1.818 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.304 / 1.825 / 99 / 99,2.787 / 2.970 / 99 / 99
2,1-2,1.201 / 1.656 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.111 / 1.656 / 99 / 99,1.281 / 1.656 / 99 / 99
3,1-3,1.115 / 1.364 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.135 / 1.720 / 99 / 99,1.063 / 1.364 / 99 / 99
4,1-4,1.656 / 3.011 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.236 / 2.249 / 99 / 99,1.251 / 2.254 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,2.088 / 2.776 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.880 / 2.479 / 99 / 99,1.680 / 2.479 / 99 / 99
7,1-7,1.534 / 1.899 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.857 / 2.160 / 99 / 99,2.368 / 2.499 / 99 / 99
8,1-8,1.869 / 2.278 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.326 / 2.656 / 99 / 99,2.539 / 3.952 / 99 / 99
9,1-9,1.468 / 2.092 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.401 / 1.859 / 99 / 99,1.365 / 1.771 / 99 / 99
