,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 / 99 / 99,2.591 / 2.882 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.110 / 1.321 / 99 / 99,1.335 / 1.438 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.285 / 1.321 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.559 / 2.057 / 99 / 99,2.142 / 2.803 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.327 / 1.976 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.203 / 1.360 / 99 / 99,1.087 / 1.360 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.488 / 2.125 / 99 / 99,1.648 / 2.223 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.583 / 2.125 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.363 / 1.531 / 99 / 99,1.336 / 1.419 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.525 / 1.679 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.837 / 1.983 / 99 / 99,2.027 / 2.794 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.192 / 2.313 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.000 / 1.000 / 99 / 99,2.761 / 3.358 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.264 / 1.630 / 99 / 99,2.302 / 2.894 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.384 / 1.767 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.512 / 2.303 / 99 / 99,2.481 / 3.220 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.733 / 2.376 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,1.497 / 2.021 / 99 / 99,1.540 / 2.021 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.575 / 2.021 / 99 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,2.048 / 2.566 / 99 / 99,1.937 / 1.937 / 2 / 99,-1.000 / -1.000 / 0 / 99,2.542 / 2.982 / 99 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,1.377 / 1.592 / 99 / 99,1.437 / 1.901 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.434 / 1.748 / 99 / 99,-1.000 / -1.000 / 0 / 99
13,2-0,0.931 / 1.285 / 30 / 30,1.079 / 1.742 / 48 / 48,-1.000 / -1.000 / 0 / 79,1.139 / 1.651 / 73 / 73,-1.000 / -1.000 / 0 / 67
14,2-1,1.054 / 1.360 / 55 / 55,1.648 / 2.030 / 89 / 89,-1.000 / -1.000 / 0 / 48,0.949 / 1.360 / 39 / 39,-1.000 / -1.000 / 0 / 52
15,2-2,1.031 / 1.786 / 53 / 53,0.977 / 1.386 / 48 / 48,-1.000 / -1.000 / 0 / 59,1.010 / 1.681 / 49 / 49,-1.000 / -1.000 / 0 / 52
16,2-3,0.973 / 1.381 / 54 / 54,0.998 / 1.381 / 69 / 69,-1.000 / -1.000 / 0 / 59,1.055 / 1.381 / 50 / 50,-1.000 / -1.000 / 0 / 41
17,2-4,1.189 / 1.475 / 67 / 67,1.298 / 1.551 / 67 / 67,-1.000 / -1.000 / 0 / 61,1.164 / 1.475 / 59 / 59,-1.000 / -1.000 / 0 / 34
18,2-5,0.940 / 1.888 / 34 / 34,1.021 / 1.239 / 66 / 66,-1.000 / -1.000 / 0 / 31,1.104 / 1.337 / 87 / 87,-1.000 / -1.000 / 0 / 48
19,2-6,1.172 / 1.542 / 44 / 44,1.062 / 1.542 / 79 / 79,-1.000 / -1.000 / 0 / 60,1.156 / 1.715 / 46 / 46,-1.000 / -1.000 / 0 / 47
20,2-7,1.057 / 1.264 / 54 / 54,1.096 / 1.541 / 76 / 76,-1.000 / -1.000 / 0 / 38,1.165 / 1.549 / 15 / 15,-1.000 / -1.000 / 0 / 21
21,2-8,1.324 / 2.606 / 59 / 59,0.964 / 1.442 / 48 / 48,-1.000 / -1.000 / 0 / 42,1.357 / 2.606 / 41 / 41,-1.000 / -1.000 / 0 / 34
22,2-9,1.147 / 1.750 / 51 / 51,1.168 / 1.345 / 48 / 48,-1.000 / -1.000 / 0 / 75,1.217 / 1.750 / 41 / 41,-1.000 / -1.000 / 0 / 43
23,2-10,1.221 / 1.423 / 50 / 50,1.532 / 1.751 / 44 / 44,-1.000 / -1.000 / 0 / 39,1.201 / 1.423 / 61 / 61,-1.000 / -1.000 / 0 / 66
24,2-11,0.971 / 1.256 / 28 / 28,1.046 / 1.455 / 61 / 61,-1.000 / -1.000 / 0 / 44,1.287 / 1.673 / 55 / 55,-1.000 / -1.000 / 0 / 47
25,2-12,1.210 / 1.573 / 53 / 53,1.258 / 1.920 / 27 / 27,-1.000 / -1.000 / 0 / 70,1.174 / 1.573 / 46 / 46,-1.000 / -1.000 / 0 / 50
26,2-13,0.889 / 0.889 / 61 / 61,0.889 / 0.889 / 38 / 38,-1.000 / -1.000 / 0 / 61,0.889 / 0.889 / 63 / 63,-1.000 / -1.000 / 0 / 50
27,2-14,0.889 / 0.889 / 32 / 32,0.912 / 1.266 / 50 / 50,-1.000 / -1.000 / 0 / 62,0.946 / 1.266 / 40 / 40,-1.000 / -1.000 / 0 / 39
28,2-15,0.977 / 1.358 / 66 / 66,1.154 / 1.622 / 49 / 49,-1.000 / -1.000 / 0 / 59,1.487 / 1.634 / 35 / 35,-1.000 / -1.000 / 0 / 39
