,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.162 / 1.335 / 99 / 99,1.468 / 2.348 / 99 / 99,2.211 / 2.471 / 99 / 99,1.149 / 1.335 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.865 / 1.929 / 99 / 99,1.310 / 2.217 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.279 / 1.401 / 99 / 99,1.206 / 1.401 / 99 / 99,1.182 / 1.401 / 99 / 99,1.308 / 1.401 / 99 / 99
3,1-3,1.685 / 1.801 / 99 / 99,1.615 / 1.801 / 99 / 99,1.591 / 1.801 / 99 / 99,1.712 / 1.801 / 99 / 99
4,1-4,1.179 / 1.257 / 99 / 99,1.272 / 1.272 / 99 / 99,2.064 / 2.082 / 99 / 99,1.197 / 1.257 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.602 / 1.688 / 99 / 99,1.612 / 1.688 / 99 / 99,3.105 / 3.131 / 99 / 99,1.622 / 1.688 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,2.211 / 2.271 / 99 / 99,2.147 / 2.426 / 99 / 99,1.000 / 1.000 / 99 / 99
8,1-8,1.179 / 1.376 / 99 / 99,1.084 / 1.376 / 99 / 99,1.759 / 2.397 / 99 / 99,1.145 / 1.376 / 99 / 99
9,1-9,1.000 / 1.000 / 99 / 99,1.371 / 1.371 / 99 / 99,2.449 / 2.504 / 99 / 99,1.000 / 1.000 / 99 / 99
10,2-0,1.139 / 1.450 / 44 / 44,1.207 / 1.637 / 46 / 46,1.160 / 1.646 / 75 / 75,1.233 / 1.637 / 68 / 68
11,2-1,0.909 / 0.909 / 45 / 45,0.909 / 0.909 / 51 / 51,0.909 / 0.909 / 32 / 32,0.909 / 0.909 / 71 / 71
12,2-2,1.026 / 1.026 / 69 / 69,1.026 / 1.026 / 51 / 51,1.026 / 1.026 / 45 / 45,1.034 / 1.681 / 76 / 76
13,2-3,3.022 / 3.022 / 46 / 46,1.915 / 2.124 / 21 / 21,1.345 / 1.359 / 45 / 45,3.031 / 3.373 / 39 / 39
14,2-4,2.922 / 3.000 / 47 / 47,0.952 / 0.952 / 53 / 53,0.952 / 0.952 / 36 / 36,2.927 / 3.000 / 44 / 44
15,2-5,1.035 / 1.588 / 41 / 41,1.176 / 1.588 / 61 / 61,1.153 / 1.588 / 59 / 59,1.118 / 1.588 / 47 / 47
16,2-6,1.416 / 1.795 / 56 / 56,1.232 / 1.808 / 55 / 55,1.919 / 2.319 / 58 / 58,1.345 / 1.795 / 68 / 68
17,2-7,1.531 / 1.531 / 50 / 50,1.119 / 1.119 / 35 / 35,1.875 / 1.883 / 62 / 62,1.531 / 1.531 / 56 / 56
18,2-8,1.440 / 1.672 / 42 / 42,1.015 / 1.121 / 25 / 25,1.053 / 1.437 / 59 / 59,1.452 / 1.966 / 38 / 38
19,2-9,1.041 / 1.198 / 40 / 40,1.057 / 1.347 / 71 / 71,0.981 / 1.347 / 39 / 39,0.976 / 1.198 / 40 / 40
