,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.005 / 1.049 / 99 / 99,1.558 / 1.646 / 99 / 99,1.607 / 1.753 / 99 / 99,1.085 / 1.353 / 99 / 99
1,1-1,1.235 / 1.464 / 99 / 99,1.514 / 1.704 / 99 / 99,3.051 / 3.251 / 99 / 99,1.230 / 1.464 / 99 / 99
2,1-2,1.706 / 1.806 / 99 / 99,1.440 / 1.806 / 99 / 99,1.331 / 1.950 / 99 / 99,1.667 / 2.057 / 99 / 99
3,1-3,1.533 / 1.708 / 99 / 99,1.710 / 1.863 / 99 / 99,6.906 / 535.217 / 99 / 99,1.652 / 1.708 / 99 / 99
4,1-4,1.604 / 1.604 / 99 / 99,1.740 / 1.740 / 99 / 99,2.319 / 2.319 / 99 / 99,1.604 / 1.604 / 99 / 99
5,1-5,1.962 / 2.371 / 99 / 99,2.148 / 3.029 / 99 / 99,7.579 / 505.961 / 99 / 99,1.864 / 2.427 / 99 / 99
6,1-6,1.146 / 1.427 / 99 / 99,1.616 / 1.944 / 99 / 99,2.560 / 3.212 / 9 / 99,1.370 / 1.757 / 99 / 99
7,1-7,1.376 / 1.644 / 99 / 99,2.114 / 2.303 / 99 / 99,9.858 / 391.578 / 99 / 99,1.519 / 1.644 / 99 / 99
8,1-8,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.491 / 2.598 / 99 / 99,1.000 / 1.000 / 99 / 99
9,1-9,0.977 / 1.449 / 99 / 99,1.064 / 1.199 / 99 / 99,14.658 / 439.696 / 99 / 99,1.023 / 1.072 / 99 / 99
10,2-0,2.340 / 2.799 / 50 / 50,1.250 / 1.543 / 37 / 37,2.541 / 2.904 / 40 / 40,2.336 / 2.799 / 75 / 75
11,2-1,1.136 / 1.136 / 50 / 50,1.284 / 1.284 / 54 / 54,1.566 / 1.965 / 66 / 66,1.491 / 1.714 / 36 / 36
12,2-2,1.057 / 1.197 / 72 / 72,1.772 / 2.018 / 26 / 26,1.605 / 1.782 / 31 / 31,0.991 / 1.187 / 51 / 51
13,2-3,1.231 / 1.231 / 25 / 25,0.746 / 0.746 / 30 / 30,1.950 / 2.475 / 53 / 53,1.295 / 1.295 / 64 / 64
14,2-4,1.579 / 1.771 / 39 / 39,1.074 / 1.074 / 58 / 58,0.997 / 0.997 / 39 / 39,1.607 / 1.771 / 57 / 57
15,2-5,1.645 / 1.683 / 62 / 62,0.950 / 0.987 / 50 / 50,1.194 / 1.275 / 56 / 56,0.867 / 0.987 / 33 / 33
16,2-6,1.676 / 1.868 / 59 / 59,1.658 / 2.073 / 39 / 39,1.592 / 2.125 / 35 / 35,1.229 / 1.437 / 49 / 49
17,2-7,1.217 / 1.534 / 52 / 52,1.631 / 1.631 / 53 / 53,2.805 / 3.082 / 48 / 48,0.890 / 0.890 / 81 / 81
18,2-8,1.112 / 1.685 / 58 / 58,0.997 / 1.325 / 48 / 48,1.390 / 1.649 / 46 / 46,1.262 / 1.485 / 53 / 53
19,2-9,1.224 / 1.903 / 42 / 42,1.909 / 2.245 / 57 / 57,1.693 / 2.466 / 55 / 55,1.199 / 1.827 / 37 / 37
