,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.395 / 1.400 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.166 / 1.591 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.840 / 3.180 / 99 / 99,1.287 / 1.591 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.461 / 2.583 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.409 / 1.531 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.928 / 3.116 / 99 / 99,1.492 / 1.852 / 99 / 99
4,1-4,2.380 / 2.709 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.462 / 2.709 / 99 / 99,2.525 / 2.709 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.527 / 1.527 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.243 / 1.243 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.944 / 2.085 / 99 / 99,1.243 / 1.243 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.696 / 3.346 / 99 / 99,1.268 / 1.574 / 99 / 99
8,1-8,1.418 / 1.707 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.120 / 2.290 / 99 / 99,1.414 / 1.707 / 99 / 99
9,1-9,1.195 / 1.298 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.576 / 2.805 / 99 / 99,1.201 / 1.298 / 99 / 99
10,2-0,1.265 / 1.265 / 33 / 33,-1.000 / -1.000 / 0 / 56,1.656 / 1.688 / 27 / 27,1.265 / 1.265 / 37 / 37
11,2-1,1.691 / 1.692 / 69 / 69,-1.000 / -1.000 / 0 / 37,1.690 / 1.692 / 53 / 53,1.708 / 1.739 / 57 / 57
12,2-2,1.993 / 2.077 / 33 / 33,-1.000 / -1.000 / 0 / 42,0.897 / 0.897 / 33 / 33,1.964 / 2.077 / 57 / 57
13,2-3,1.955 / 1.955 / 45 / 45,-1.000 / -1.000 / 0 / 52,1.955 / 1.955 / 41 / 41,1.955 / 1.955 / 74 / 74
14,2-4,0.984 / 1.052 / 43 / 43,-1.000 / -1.000 / 0 / 38,1.461 / 1.658 / 45 / 45,0.960 / 1.052 / 55 / 55
15,2-5,1.145 / 1.537 / 79 / 79,-1.000 / -1.000 / 0 / 42,1.603 / 2.026 / 77 / 77,1.137 / 1.518 / 52 / 52
16,2-6,1.663 / 1.914 / 56 / 56,-1.000 / -1.000 / 0 / 40,1.877 / 2.146 / 44 / 44,1.593 / 1.914 / 26 / 26
17,2-7,1.177 / 1.181 / 57 / 57,-1.000 / -1.000 / 0 / 40,1.648 / 1.678 / 54 / 54,1.177 / 1.181 / 59 / 59
18,2-8,1.294 / 1.459 / 62 / 62,-1.000 / -1.000 / 0 / 63,1.329 / 1.669 / 58 / 58,1.083 / 1.459 / 24 / 24
19,2-9,1.446 / 1.455 / 41 / 41,-1.000 / -1.000 / 0 / 38,1.827 / 2.052 / 72 / 72,1.439 / 1.455 / 53 / 53
