,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.212 / 1.324 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.438 / 1.647 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.468 / 1.694 / 99 / 99
2,1-2,1.399 / 1.400 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.405 / 1.475 / 99 / 99
3,1-3,1.729 / 1.729 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.729 / 1.729 / 99 / 99
4,1-4,1.911 / 2.044 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.158 / 2.158 / 99 / 99
5,1-5,2.954 / 3.088 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.742 / 3.088 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
7,1-7,1.146 / 1.265 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.157 / 1.265 / 99 / 99
8,2-0,1.255 / 1.496 / 75 / 75,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 50,1.237 / 1.496 / 64 / 64
9,2-1,1.548 / 1.897 / 55 / 55,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 50,1.516 / 1.897 / 62 / 62
10,2-2,1.102 / 1.642 / 64 / 64,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 47,1.120 / 1.642 / 58 / 58
11,2-3,1.736 / 2.235 / 56 / 56,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 47,1.738 / 2.177 / 41 / 41
12,2-4,1.045 / 1.102 / 37 / 37,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 55,1.209 / 1.209 / 56 / 56
13,2-5,1.063 / 1.063 / 73 / 73,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 32,1.069 / 1.121 / 40 / 40
14,2-6,2.579 / 2.766 / 69 / 69,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 41,2.571 / 2.766 / 59 / 59
15,2-7,0.906 / 1.705 / 65 / 65,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 46,1.316 / 1.316 / 67 / 67
16,2-8,1.748 / 2.013 / 10 / 10,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 51,1.579 / 1.831 / 45 / 45
17,2-9,0.899 / 1.234 / 62 / 62,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 43,0.940 / 1.234 / 52 / 52
18,2-10,3.138 / 3.537 / 30 / 30,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 48,1.978 / 2.174 / 58 / 58
19,2-11,1.719 / 2.083 / 63 / 63,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 44,1.738 / 2.083 / 70 / 70
20,2-12,1.281 / 1.714 / 55 / 55,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 58,1.361 / 1.714 / 46 / 46
21,2-13,1.905 / 1.905 / 47 / 47,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 50,1.427 / 1.569 / 22 / 22
22,2-14,0.717 / 0.717 / 52 / 52,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 19,0.717 / 0.717 / 32 / 32
23,2-15,3.303 / 3.303 / 75 / 75,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 76,2.297 / 3.303 / 39 / 39
