,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.958 / 2.987 / 99 / 99,1.900 / 2.789 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.792 / 2.420 / 99 / 99,1.559 / 2.420 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,2.488 / 3.289 / 99 / 99,2.274 / 3.108 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.370 / 1.940 / 99 / 99,1.587 / 1.990 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.120 / 1.320 / 99 / 99,1.138 / 1.367 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.345 / 2.068 / 99 / 99,1.610 / 1.947 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,3.071 / 4.903 / 99 / 99,2.366 / 4.900 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.584 / 1.887 / 99 / 99,2.027 / 2.272 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,1.027 / 1.234 / 43 / 43,0.930 / 1.234 / 62 / 62,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 50
9,2-1,2.058 / 2.570 / 57 / 57,2.121 / 2.570 / 28 / 28,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 22
10,2-2,1.582 / 2.731 / 71 / 71,1.459 / 1.548 / 52 / 52,-1.000 / -1.000 / 0 / 18,-1.000 / -1.000 / 0 / 44
11,2-3,2.558 / 2.958 / 45 / 45,2.295 / 2.708 / 34 / 34,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 62
12,2-4,1.676 / 1.930 / 33 / 33,1.322 / 1.810 / 49 / 49,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 44
13,2-5,3.004 / 3.265 / 48 / 48,3.022 / 3.198 / 80 / 80,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 56
14,2-6,1.177 / 1.420 / 35 / 35,1.176 / 1.420 / 34 / 34,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 59
15,2-7,0.984 / 1.229 / 46 / 46,1.359 / 1.767 / 34 / 34,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 62
16,2-8,2.587 / 3.052 / 37 / 37,2.421 / 3.146 / 30 / 30,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 72
17,2-9,2.246 / 2.787 / 53 / 53,2.065 / 2.768 / 50 / 50,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 56
18,2-10,1.196 / 2.012 / 57 / 57,1.320 / 1.942 / 36 / 36,-1.000 / -1.000 / 0 / 82,-1.000 / -1.000 / 0 / 25
19,2-11,1.148 / 1.174 / 68 / 68,1.148 / 1.174 / 74 / 74,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 30
20,2-12,1.794 / 2.373 / 33 / 33,1.807 / 2.129 / 37 / 37,-1.000 / -1.000 / 0 / 23,-1.000 / -1.000 / 0 / 66
21,2-13,2.898 / 3.069 / 44 / 44,1.071 / 1.252 / 36 / 36,-1.000 / -1.000 / 0 / 72,-1.000 / -1.000 / 0 / 52
22,2-14,1.166 / 1.418 / 50 / 50,1.386 / 1.968 / 37 / 37,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 53
23,2-15,2.373 / 2.490 / 37 / 37,2.362 / 2.488 / 48 / 48,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 31
