,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.594 / 2.245 / 99 / 99,1.804 / 2.245 / 99 / 99,1.510 / 2.245 / 99 / 99,1.428 / 2.245 / 99 / 99
1,1-1,1.161 / 1.362 / 99 / 99,1.690 / 1.815 / 99 / 99,1.965 / 2.435 / 99 / 99,1.183 / 1.362 / 99 / 99
2,1-2,1.434 / 1.599 / 99 / 99,1.490 / 1.674 / 99 / 99,1.512 / 1.776 / 99 / 99,1.439 / 1.599 / 99 / 99
3,1-3,1.024 / 1.295 / 99 / 99,2.333 / 2.613 / 99 / 99,2.416 / 3.025 / 99 / 99,1.009 / 1.295 / 99 / 99
4,1-4,1.311 / 1.464 / 99 / 99,1.367 / 1.476 / 99 / 99,1.955 / 2.057 / 99 / 99,1.508 / 1.736 / 99 / 99
5,1-5,1.825 / 2.136 / 99 / 99,1.155 / 1.197 / 99 / 99,0.825 / 1.126 / 99 / 99,1.397 / 1.654 / 99 / 99
6,1-6,1.138 / 1.639 / 99 / 99,1.832 / 2.193 / 99 / 99,1.962 / 2.384 / 99 / 99,1.167 / 1.580 / 99 / 99
7,1-7,1.450 / 1.642 / 99 / 99,1.417 / 1.642 / 99 / 99,1.609 / 1.946 / 99 / 99,1.226 / 1.393 / 99 / 99
8,2-0,1.772 / 2.657 / 34 / 34,1.055 / 2.173 / 40 / 40,1.424 / 1.801 / 40 / 40,1.308 / 1.378 / 22 / 22
9,2-1,1.472 / 1.652 / 59 / 59,1.509 / 1.774 / 28 / 28,1.554 / 1.778 / 26 / 26,1.408 / 1.774 / 47 / 47
10,2-2,1.650 / 2.078 / 25 / 25,1.708 / 3.611 / 72 / 72,1.694 / 3.423 / 21 / 21,1.838 / 3.065 / 29 / 29
11,2-3,1.782 / 2.195 / 51 / 51,1.103 / 1.603 / 43 / 43,1.247 / 1.941 / 59 / 59,1.071 / 1.093 / 27 / 27
12,2-4,2.289 / 2.925 / 59 / 59,2.326 / 2.839 / 69 / 69,2.388 / 2.810 / 38 / 38,2.290 / 2.602 / 28 / 28
13,2-5,1.788 / 2.030 / 51 / 51,2.200 / 2.510 / 49 / 49,2.227 / 2.559 / 61 / 61,1.808 / 2.175 / 55 / 55
14,2-6,1.805 / 1.938 / 73 / 73,2.235 / 2.235 / 17 / 17,2.214 / 2.235 / 40 / 40,1.807 / 1.869 / 64 / 64
15,2-7,3.599 / 3.988 / 57 / 57,1.932 / 3.186 / 56 / 56,1.814 / 2.304 / 39 / 39,1.628 / 1.907 / 53 / 53
16,2-8,1.554 / 1.782 / 41 / 41,1.556 / 1.913 / 52 / 52,1.582 / 2.065 / 52 / 52,1.642 / 1.871 / 55 / 55
17,2-9,1.550 / 1.550 / 64 / 64,1.672 / 1.672 / 41 / 41,1.680 / 1.693 / 56 / 56,1.550 / 1.566 / 37 / 37
18,2-10,1.277 / 1.445 / 24 / 24,1.070 / 1.070 / 49 / 49,1.081 / 1.441 / 65 / 65,1.407 / 1.445 / 40 / 40
19,2-11,1.858 / 1.858 / 44 / 44,1.071 / 1.071 / 64 / 64,1.078 / 1.410 / 46 / 46,1.071 / 1.071 / 50 / 50
20,2-12,1.207 / 1.374 / 54 / 54,1.372 / 1.859 / 50 / 50,1.229 / 1.606 / 60 / 60,1.120 / 1.722 / 44 / 44
21,2-13,1.555 / 1.773 / 35 / 35,1.571 / 1.773 / 51 / 51,1.554 / 1.878 / 45 / 45,1.618 / 1.773 / 65 / 65
22,2-14,0.896 / 0.912 / 29 / 29,0.922 / 0.985 / 49 / 49,1.515 / 1.633 / 52 / 52,1.051 / 1.051 / 31 / 31
23,2-15,3.329 / 3.716 / 52 / 52,2.705 / 2.760 / 41 / 41,1.803 / 2.054 / 50 / 50,2.926 / 3.308 / 56 / 56
