,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.218 / 1.245 /  9,1.226 / 1.245 /  9,1.243 / 1.245 /  9,1.034 / 1.302 /  9,1.177 / 1.177 /  9
1,1-1,1.045 / 1.403 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.045 / 1.403 /  9
2,1-2,1.000 / 1.000 /  9,1.166 / 1.166 /  9,1.166 / 1.166 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.343 / 1.343 /  9,1.644 / 1.644 /  9,1.818 / 1.818 /  9,1.378 / 1.663 /  9,1.343 / 1.343 /  9
4,1-4,1.660 / 1.660 /  9,1.734 / 1.740 /  9,1.891 / 1.891 /  9,1.692 / 1.952 /  9,1.592 / 1.592 /  9
5,1-5,1.459 / 1.459 /  9,1.677 / 1.677 /  9,1.633 / 1.633 /  9,1.459 / 1.459 /  9,1.459 / 1.459 /  9
6,1-6,2.174 / 2.174 /  9,2.174 / 2.174 /  9,2.174 / 2.174 /  9,2.213 / 2.522 /  9,2.174 / 2.174 /  9
7,2-0,2.064 / 2.146 /  8,1.442 / 1.453 /  6,1.480 / 1.565 / 10,1.773 / 1.869 /  8,1922.599 / 3844.363 / 10032
8,2-1,0.888 / 0.888 /  9,0.888 / 0.888 /  4,0.888 / 0.888 /  7,0.888 / 0.888 /  9,0.888 / 0.888 /  8
9,2-2,1.176 / 1.424 /  9,0.941 / 0.941 /  7,1.315 / 2.811 /  5,1.145 / 1.145 /  8,40.652 / 198.678 /  5
10,2-3,0.661 / 0.661 /  7,0.661 / 0.661 /  4,0.661 / 0.661 /  6,0.661 / 0.661 /  7,0.661 / 0.661 /  5
11,2-4,2.008 / 2.008 / 10,2.008 / 2.008 /  8,2.008 / 2.008 /  7,2.008 / 2.008 /  8,43.474 / 250.807 /  6
12,2-5,1.426 / 1.912 /  7,0.926 / 0.926 /  6,0.926 / 0.926 /  4,1.220 / 1.666 /  9,937.546 / 2429.340 /  7
13,2-6,1.101 / 1.629 /  7,1.710 / 1.723 /  7,1.711 / 1.723 /  8,1.012 / 1.012 /  9,1.012 / 1.012 /  7
