,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.041 / 1.372 /  9,1.595 / 1.595 /  9,1.629 / 1.903 /  9,1.000 / 1.000 /  9,1.165 / 1.372 /  9
1,1-1,1.076 / 1.344 /  9,1.141 / 1.141 /  9,1.752 / 2.117 /  9,1.076 / 1.344 /  9,1.038 / 1.344 /  9
2,1-2,1.122 / 1.366 /  9,1.040 / 1.362 /  9,1.140 / 1.536 /  9,1.122 / 1.366 /  9,1.090 / 1.405 /  9
3,1-3,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.027 / 1.243 /  9,1.193 / 1.342 /  9,1.539 / 1.656 /  9,1.027 / 1.243 /  9,1.267 / 1.270 /  9
5,1-5,1.626 / 1.925 /  9,1.698 / 1.698 /  9,2.089 / 2.176 /  9,1.669 / 1.932 /  9,1.583 / 1.925 /  9
6,1-6,1.479 / 1.821 /  9,2.051 / 2.051 /  9,2.147 / 2.370 /  9,1.436 / 1.436 /  9,1.607 / 1.821 /  9
7,2-0,0.928 / 1.210 /  9,0.893 / 0.893 /  6,0.893 / 0.893 /  5,0.893 / 0.893 /  8,0.984 / 1.210 /  7
8,2-1,0.898 / 0.898 / 10,0.898 / 0.898 /  3,1.109 / 1.109 /  5,0.898 / 0.898 /  7,0.898 / 0.898 / 10
9,2-2,1.207 / 1.207 /  7,1.207 / 1.207 /  7,1.247 / 1.647 / 11,1.207 / 1.207 /  6,1.207 / 1.207 /  8
10,2-3,0.952 / 0.952 /  9,1.056 / 1.056 /  9,1.416 / 1.860 / 10,0.994 / 1.332 /  9,0.952 / 0.952 /  8
11,2-4,0.888 / 0.888 /  6,0.888 / 0.888 /  5,0.918 / 1.219 / 11,0.888 / 0.888 / 10,0.888 / 0.888 /  6
12,2-5,0.919 / 0.919 /  5,0.919 / 0.919 /  6,0.919 / 0.919 /  5,0.919 / 0.919 /  7,0.919 / 0.919 /  5
13,2-6,1.027 / 1.027 /  7,1.043 / 1.119 /  8,1.062 / 1.119 /  8,1.051 / 1.168 /  6,1.048 / 1.119 /  9
