,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.436 / 1.436 /  9,1.216 / 1.383 /  9,1.000 / 1.000 /  9,0.704 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.469 / 1.469 /  9,722.209 / 1441.564 /  6,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.447 / 1.447 /  9,1.447 / 1.447 /  9,1.447 / 1.447 /  9,1.447 / 1.447 /  9,1.541 / 1.590 /  9
3,1-3,1.188 / 1.188 /  9,0.946 / 0.946 /  9,629.209 / 1254.564 /  6,1.188 / 1.188 /  9,1.711 / 1.943 /  9
4,1-4,1.682 / 1.682 /  9,2.357 / 2.357 /  9,2.968 / 4.243 /  9,1.682 / 1.682 /  9,2.051 / 2.051 /  9
5,1-5,1.033 / 1.278 /  9,1.351 / 1.363 /  9,2072.308 / 4136.366 / 13124,1.322 / 1.363 /  9,1.199 / 1.446 /  9
6,1-6,1.080 / 1.359 /  9,1.000 / 1.000 /  9,388.830 / 1608.700 / 10,1.162 / 1.380 /  9,1.107 / 1.359 /  9
7,2-0,0.930 / 0.930 /  8,0.930 / 0.930 /  7,3.088 / 5.161 /  8,0.930 / 0.930 /  8,0.930 / 0.930 /  8
8,2-1,0.958 / 1.535 / 10,1.722 / 1.722 /  5,2042.703 / 2042.703 /  1,1.786 / 2.052 /  9,1.152 / 1.734 /  9
9,2-2,0.898 / 0.898 /  8,1.732 / 1.732 /  5,1627.597 / 2310.847 /  3,1.882 / 2.192 / 10,1.085 / 1.085 / 10
10,2-3,0.824 / 1.068 /  7,1.513 / 1.513 /  9,5.371 / 6.940 /  5,1.538 / 1.664 /  6,0.961 / 1.068 /  9
11,2-4,1.039 / 1.039 /  4,1.039 / 1.039 / 11,1.039 / 1.039 /  3,1.039 / 1.039 /  9,1.039 / 1.039 /  6
12,2-5,1.107 / 1.107 /  5,1.107 / 1.107 /  8,3.604 / 6.168 /  6,1.107 / 1.107 /  6,1.138 / 1.297 /  6
13,2-6,0.889 / 0.889 /  8,0.889 / 0.889 / 10,706.556 / 1336.975 /  4,0.889 / 0.889 /  5,0.889 / 0.889 / 10
