,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  1,1.144 / 1.724 /  9,1.125 / 1.708 /  9,1.000 / 1.000 /  1,1.036 / 1.327 /  9
1,1-1,1.369 / 1.369 /  1,1.109 / 1.559 /  9,1.219 / 1.762 /  9,1.369 / 1.369 /  1,1.369 / 1.369 /  9
2,1-2,1.028 / 1.253 /  9,1.158 / 1.270 /  9,0.850 / 1.075 /  9,1.028 / 1.253 /  9,1.346 / 1.574 /  9
3,1-3,576.657 / 1334.724 /  6,1.803 / 1.848 /  9,1.538 / 2.226 /  9,-1.000 / -1.000 /  0,1.505 / 1.756 /  9
4,1-4,492.866 / 1475.735 /  3,1.820 / 2.014 /  9,2.275 / 2.525 /  9,491.037 / 1470.247 /  3,1.995 / 2.270 /  9
5,1-5,-1.000 / -1.000 /  0,1.417 / 1.680 /  9,1.265 / 1.633 /  9,350.884 / 1050.236 /  3,1.216 / 1.374 /  9
6,1-6,577.248 / 1729.745 /  3,1.453 / 1.925 /  9,1.473 / 1.925 /  9,1.000 / 1.000 /  1,1.000 / 1.000 /  9
7,2-0,0.888 / 0.888 /  1,0.888 / 0.888 / 10,0.888 / 0.888 /  8,-1.000 / -1.000 /  0,0.888 / 0.888 /  9
8,2-1,1.073 / 1.073 /  3,1.073 / 1.073 / 10,1.380 / 1.563 /  9,1.073 / 1.073 /  8,1.073 / 1.073 /  8
9,2-2,1.060 / 1.060 /  1,1.049 / 1.605 /  5,0.894 / 1.038 / 10,-1.000 / -1.000 /  0,1.099 / 1.294 /  6
10,2-3,0.894 / 0.894 /  2,0.894 / 0.894 /  6,0.894 / 0.894 / 10,0.894 / 0.894 /  1,0.904 / 0.984 /  9
11,2-4,1.074 / 1.074 /  1,0.974 / 1.169 /  7,0.838 / 0.838 /  6,947.034 / 1515.843 /  2,1.074 / 1.074 /  9
12,2-5,773.986 / 1546.611 /  2,1.447 / 1.619 /  7,1.043 / 1.096 / 10,803.911 / 803.911 /  1,1.361 / 1.361 /  7
13,2-6,263.684 / 263.684 /  1,0.983 / 0.983 /  8,0.920 / 0.920 /  5,333.364 / 998.126 /  3,1.179 / 1.179 /  7
