,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.766 / 1.000 /  9,0.790 / 1.216 /  9,0.813 / 1.430 /  9,-1.000 / -1.000 /  0,0.821 / 1.495 /  9
1,1-1,1.079 / 1.219 /  9,1.084 / 1.305 /  9,1.268 / 1.739 /  9,1.056 / 1.056 /  1,1.026 / 1.234 /  9
2,1-2,1.093 / 1.416 /  9,1.089 / 1.407 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,1.044 / 1.393 /  9
3,1-3,1.000 / 1.000 /  9,1.060 / 1.060 /  9,1.060 / 1.060 /  9,-1.000 / -1.000 /  0,1.000 / 1.000 /  9
4,1-4,1.137 / 1.137 /  9,1.239 / 1.493 /  9,1.353 / 1.492 /  9,-1.000 / -1.000 /  0,1.207 / 1.207 /  9
5,1-5,0.824 / 0.999 /  9,0.813 / 1.162 /  9,0.876 / 1.049 /  9,-1.000 / -1.000 /  0,0.783 / 0.848 /  9
6,1-6,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
7,2-0,0.892 / 0.892 /  5,0.892 / 0.892 /  5,0.940 / 1.277 /  8,-1.000 / -1.000 /  0,65.838 / 325.625 /  5
8,2-1,1.293 / 1.362 / 10,1.507 / 1.726 /  6,1.455 / 1.455 /  8,-1.000 / -1.000 /  0,1.484 / 1.744 / 10
9,2-2,0.985 / 0.985 /  7,0.985 / 0.985 /  7,1.024 / 1.193 /  8,-1.000 / -1.000 /  0,0.923 / 1.123 /  8
10,2-3,1.312 / 1.644 /  6,1.145 / 1.145 /  9,1.145 / 1.145 /  6,-1.000 / -1.000 /  0,1.167 / 1.167 /  4
11,2-4,1.063 / 1.255 /  8,1.115 / 1.255 / 10,1.017 / 1.146 /  8,-1.000 / -1.000 /  0,0.951 / 1.062 /  9
12,2-5,0.763 / 0.981 / 11,0.731 / 0.731 /  6,0.882 / 1.386 /  5,-1.000 / -1.000 /  0,0.766 / 0.766 /  8
13,2-6,1.091 / 1.791 /  8,0.666 / 0.666 /  7,0.666 / 0.666 /  7,-1.000 / -1.000 /  0,1.136 / 1.374 /  8
