,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.255 / 1.275 / 99 / 99,1.161 / 1.308 / 99 / 99,1.241 / 1.459 / 99 / 99,1.252 / 1.275 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.186 / 1.432 / 99 / 99,1.252 / 1.387 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.167 / 1.707 / 99 / 99,1.967 / 2.077 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.374 / 1.374 / 99 / 99,1.577 / 1.653 / 99 / 99,1.522 / 1.653 / 99 / 99,1.374 / 1.374 / 99 / 99
4,1-4,1.221 / 1.430 / 99 / 99,1.489 / 1.750 / 99 / 99,1.566 / 1.752 / 99 / 99,1.206 / 1.430 / 99 / 99
5,1-5,1.668 / 1.834 / 99 / 99,1.648 / 1.834 / 99 / 99,1.672 / 1.834 / 99 / 99,1.648 / 1.834 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,1.182 / 1.294 / 99 / 99,1.169 / 1.294 / 99 / 99,1.000 / 1.000 / 99 / 99
7,2-0,0.813 / 0.813 / 47 / 47,1.019 / 1.019 / 59 / 59,1.085 / 1.148 / 62 / 62,0.994 / 1.100 / 41 / 41
8,2-1,1.266 / 1.672 / 46 / 46,0.996 / 1.524 / 53 / 53,0.974 / 1.591 / 55 / 55,1.254 / 1.672 / 64 / 64
9,2-2,1.040 / 1.058 / 55 / 55,1.012 / 2.436 / 52 / 52,0.895 / 0.895 / 31 / 31,0.910 / 1.058 / 33 / 33
10,2-3,1.024 / 1.599 / 63 / 63,2.261 / 2.783 / 55 / 55,1.619 / 1.972 / 33 / 33,1.097 / 1.599 / 47 / 47
11,2-4,1.284 / 1.309 / 32 / 32,2.503 / 2.874 / 57 / 57,1.111 / 1.111 / 31 / 31,1.273 / 1.309 / 34 / 34
12,2-5,1.095 / 1.193 / 41 / 41,1.778 / 1.908 / 50 / 50,1.089 / 1.776 / 58 / 58,0.900 / 1.193 / 46 / 46
13,2-6,1.342 / 1.521 / 57 / 57,1.523 / 1.553 / 52 / 52,1.230 / 1.461 / 58 / 58,1.348 / 1.980 / 53 / 53
