,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.716 / 2.168 /  9,1.582 / 1.660 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.078 / 1.703 /  9,1.187 / 1.207 /  9,1.265 / 1.902 /  9,1.000 / 1.000 /  9,1.680 / 2.037 /  9
2,1-2,1.214 / 1.240 /  9,1.068 / 1.068 /  9,0.972 / 1.760 /  9,1.214 / 1.240 /  9,1.221 / 1.246 /  9
3,1-3,1.150 / 1.150 /  9,1.326 / 1.326 /  9,1.172 / 1.432 /  9,1.201 / 1.320 /  9,1.387 / 1.709 /  9
4,1-4,1.021 / 1.021 /  9,1.454 / 1.483 /  9,1.428 / 1.483 /  9,1.021 / 1.021 /  9,1.671 / 1.784 /  9
5,1-5,1.558 / 1.627 /  9,1.614 / 1.627 /  9,2.327 / 2.470 /  9,1.636 / 1.980 /  9,1.039 / 1.353 /  9
6,1-6,1.574 / 1.580 /  9,1.796 / 1.818 /  9,1.834 / 2.230 /  9,1.653 / 1.908 /  9,1.547 / 1.908 /  9
7,2-0,0.892 / 0.892 /  6,0.892 / 0.892 / 11,0.892 / 0.892 / 11,0.892 / 0.892 /  6,0.892 / 0.892 /  6
8,2-1,1.016 / 1.156 /  9,1.198 / 1.198 / 10,1.276 / 1.713 /  9,1.003 / 1.156 /  8,1.676 / 1.840 /  9
9,2-2,1.307 / 2.227 /  8,0.890 / 0.890 /  8,1.568 / 2.047 /  5,1.175 / 1.175 /  8,1.982 / 2.279 /  5
10,2-3,0.929 / 0.929 /  7,1.123 / 1.123 /  7,1.124 / 1.126 /  6,0.929 / 0.929 /  8,1.606 / 1.606 /  7
11,2-4,1.679 / 2.019 /  6,1.282 / 1.282 /  8,0.952 / 0.952 /  7,1.680 / 1.933 /  5,1.615 / 1.856 /  5
12,2-5,1.824 / 1.863 /  6,1.694 / 1.694 /  7,1.326 / 1.326 /  6,1.840 / 1.863 / 10,1.371 / 1.371 /  4
13,2-6,1.078 / 1.120 /  9,0.729 / 0.729 /  2,0.808 / 0.808 /  7,1.132 / 1.247 / 11,0.779 / 0.826 /  9
