,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.004 / 1.060 / 99 / 99,1.004 / 1.060 / 99 / 99,1.208 / 1.289 / 99 / 99,1.008 / 1.131 / 99 / 99
1,1-1,0.828 / 1.000 / 99 / 99,0.848 / 1.129 / 99 / 99,0.862 / 1.486 / 99 / 99,0.862 / 1.010 / 99 / 99
2,1-2,1.224 / 1.382 / 99 / 99,1.201 / 1.382 / 99 / 99,1.139 / 1.382 / 99 / 99,1.197 / 1.382 / 99 / 99
3,1-3,1.336 / 1.394 / 99 / 99,1.608 / 1.675 / 99 / 99,1.846 / 2.000 / 99 / 99,1.323 / 1.394 / 99 / 99
4,1-4,1.364 / 2.081 / 99 / 99,1.481 / 2.081 / 99 / 99,1.535 / 2.081 / 99 / 99,1.645 / 2.081 / 99 / 99
5,1-5,1.259 / 1.706 / 99 / 99,1.274 / 1.706 / 99 / 99,2.097 / 2.645 / 83 / 99,1.228 / 1.706 / 99 / 99
6,1-6,1.553 / 1.661 / 99 / 99,1.505 / 1.653 / 99 / 99,1.924 / 2.310 / 99 / 99,1.560 / 1.698 / 99 / 99
7,2-0,0.891 / 0.891 / 52 / 52,0.891 / 0.891 / 47 / 47,1.693 / 2.131 / 32 / 50,0.891 / 0.891 / 42 / 42
8,2-1,0.901 / 0.975 / 60 / 60,0.918 / 0.975 / 30 / 30,1.007 / 1.139 / 60 / 60,0.899 / 0.926 / 23 / 23
9,2-2,1.834 / 2.365 / 40 / 40,1.907 / 2.365 / 32 / 32,2.043 / 2.647 / 63 / 63,1.845 / 2.365 / 31 / 31
10,2-3,1.095 / 1.342 / 13 / 13,1.113 / 1.342 / 28 / 28,1.147 / 1.743 / 35 / 35,1.232 / 2.076 / 73 / 73
11,2-4,1.015 / 1.236 / 46 / 46,1.042 / 1.693 / 70 / 70,1.334 / 1.982 / 48 / 48,1.512 / 1.801 / 71 / 71
12,2-5,1.125 / 1.235 / 40 / 40,1.123 / 1.423 / 48 / 48,1.080 / 1.080 / 34 / 51,1.107 / 1.118 / 53 / 53
13,2-6,1.940 / 1.940 / 58 / 58,1.940 / 1.940 / 51 / 51,2.197 / 2.333 / 36 / 36,1.948 / 2.384 / 52 / 52
