,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.243 / 1.312 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.312 / 1.312 /  9,1.461 / 1.461 /  9
1,1-1,1.137 / 1.137 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.268 / 1.449 /  9,1.000 / 1.000 /  9
2,1-2,1.011 / 1.011 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.247 / 1.247 /  9,1.357 / 1.357 /  9
3,1-3,1.480 / 1.498 /  9,1.554 / 1.554 /  1,-1.000 / -1.000 /  0,1.461 / 1.498 /  9,1.577 / 1.577 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  1,-1.000 / -1.000 /  0,1.100 / 1.903 /  9,1.653 / 1.653 /  9
5,1-5,1.087 / 1.390 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.917 / 1.917 /  9
6,1-6,1.403 / 1.403 /  9,2648.145 / 5293.523 / 2755,-1.000 / -1.000 /  0,1.445 / 1.784 /  9,1.708 / 1.708 /  9
7,2-0,0.922 / 1.045 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.111 / 1.111 /  5,1.111 / 1.111 /  8
8,2-1,0.920 / 1.040 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.896 / 0.896 /  6,0.896 / 0.896 /  8
9,2-2,1.098 / 1.098 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.963 / 1.098 /  7,0.941 / 0.941 /  7
10,2-3,0.929 / 0.929 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.929 / 0.929 /  4,1.004 / 1.676 / 10
11,2-4,0.891 / 0.891 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.891 / 0.891 /  7,0.949 / 1.299 /  7
12,2-5,0.890 / 0.890 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.890 / 0.890 / 10,0.890 / 0.890 /  4
13,2-6,1.061 / 1.061 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.188 / 1.356 /  7,1.061 / 1.061 /  8
