,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.213 / 1.263 / 99 / 99,1.260 / 1.498 / 99 / 99,1.805 / 1.943 / 99 / 99,1.382 / 1.507 / 99 / 99
1,1-1,1.156 / 1.637 / 99 / 99,1.276 / 1.637 / 99 / 99,1.211 / 1.362 / 99 / 99,1.265 / 1.637 / 99 / 99
2,1-2,1.165 / 1.511 / 99 / 99,0.920 / 0.920 / 99 / 99,0.920 / 0.920 / 99 / 99,0.969 / 1.165 / 99 / 99
3,1-3,1.239 / 1.364 / 99 / 99,1.218 / 1.245 / 99 / 99,1.217 / 1.217 / 99 / 99,1.220 / 1.364 / 99 / 99
4,1-4,1.692 / 1.692 / 99 / 99,1.692 / 1.692 / 99 / 99,1.693 / 1.779 / 99 / 99,1.692 / 1.692 / 99 / 99
5,1-5,1.037 / 1.123 / 99 / 99,1.130 / 1.245 / 99 / 99,1.479 / 1.693 / 99 / 99,1.013 / 1.246 / 99 / 99
6,1-6,1.679 / 2.004 / 99 / 99,1.902 / 2.221 / 99 / 99,1.602 / 2.060 / 99 / 99,1.565 / 1.919 / 99 / 99
7,2-0,0.779 / 0.779 / 61 / 61,0.889 / 0.889 / 52 / 52,1.243 / 1.283 / 31 / 31,0.809 / 1.301 / 51 / 51
8,2-1,1.085 / 1.364 / 47 / 47,1.386 / 1.595 / 54 / 54,1.646 / 1.646 / 17 / 17,1.082 / 1.364 / 34 / 34
9,2-2,1.141 / 1.399 / 48 / 48,0.997 / 1.399 / 62 / 62,0.888 / 0.888 / 37 / 37,1.020 / 1.399 / 72 / 72
10,2-3,0.898 / 0.898 / 54 / 54,0.898 / 0.898 / 49 / 49,0.898 / 0.898 / 51 / 51,0.898 / 0.898 / 55 / 55
11,2-4,0.887 / 0.887 / 34 / 34,0.887 / 0.887 / 27 / 27,0.887 / 0.887 / 43 / 43,0.887 / 0.887 / 49 / 49
12,2-5,1.017 / 1.084 / 33 / 33,0.995 / 1.084 / 59 / 59,1.003 / 1.084 / 46 / 46,1.033 / 1.084 / 50 / 50
13,2-6,2.043 / 2.060 / 43 / 43,2.195 / 2.214 / 37 / 37,2.085 / 2.204 / 38 / 38,2.041 / 2.060 / 29 / 29
