,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.320 / 1.530 /  9,-1.000 / -1.000 /  0,1.198 / 1.845 /  9,1.287 / 1.530 /  9,1.418 / 1.523 /  9
1,1-1,1.089 / 1.267 /  9,-1.000 / -1.000 /  0,1.022 / 1.199 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.596 / 1.596 /  9,-1.000 / -1.000 /  0,1.743 / 2.569 /  9,1.596 / 1.596 /  9,1.596 / 1.596 /  9
3,1-3,1.809 / 1.809 /  9,-1.000 / -1.000 /  0,1.809 / 1.809 /  9,1.809 / 1.809 /  9,1.809 / 1.809 /  9
4,1-4,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,1.038 / 1.038 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,1-5,1.078 / 1.352 /  9,-1.000 / -1.000 /  0,1.921 / 2.544 /  9,1.000 / 1.000 /  9,1.078 / 1.352 /  9
6,1-6,1.113 / 1.260 /  9,-1.000 / -1.000 /  0,1.055 / 1.174 /  9,1.058 / 1.260 /  9,1.084 / 1.281 /  9
7,2-0,0.892 / 0.892 /  7,-1.000 / -1.000 /  0,0.892 / 0.892 /  7,0.892 / 0.892 / 11,0.892 / 0.892 /  6
8,2-1,0.941 / 0.941 /  7,-1.000 / -1.000 /  0,0.941 / 0.941 /  7,0.941 / 0.941 /  5,0.941 / 0.941 /  8
9,2-2,1.327 / 1.327 /  6,-1.000 / -1.000 /  0,1.380 / 1.502 /  6,1.424 / 1.863 /  7,1.345 / 1.474 /  8
10,2-3,1.201 / 1.201 /  7,-1.000 / -1.000 /  0,1.384 / 1.766 /  7,1.201 / 1.201 /  8,1.208 / 1.237 /  5
11,2-4,0.788 / 1.007 /  7,-1.000 / -1.000 /  0,0.803 / 1.276 /  6,0.862 / 1.007 /  9,0.708 / 0.708 /  6
12,2-5,0.891 / 0.891 /  9,-1.000 / -1.000 /  0,0.914 / 1.051 /  7,0.973 / 1.180 /  7,0.936 / 1.180 / 10
13,2-6,0.758 / 0.940 /  6,-1.000 / -1.000 /  0,0.754 / 1.012 /  9,0.722 / 0.722 /  3,0.722 / 0.722 /  8
