,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.181 / 1.401 /  9,1.000 / 1.000 /  9,1.211 / 1.948 /  9
1,1-1,1.000 / 1.000 /  9,1.494 / 1.494 /  9,2.049 / 2.049 /  9,1.031 / 1.277 /  9,1.162 / 1.387 /  9
2,1-2,1.568 / 1.588 /  9,1.588 / 1.588 /  9,1.757 / 2.342 /  9,1.568 / 1.588 /  9,1.775 / 1.969 /  9
3,1-3,1.861 / 1.875 /  9,1.934 / 1.934 /  9,2.696 / 2.908 /  9,1.861 / 1.875 /  9,2.048 / 2.227 /  9
4,1-4,1.430 / 1.430 /  9,1.924 / 1.924 /  9,2.462 / 2.462 /  9,1.471 / 1.802 /  9,1.471 / 1.802 /  9
5,1-5,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.310 / 1.310 /  9,1.000 / 1.000 /  9,1.246 / 1.246 /  9
6,1-6,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.501 / 1.801 /  9,1.192 / 1.192 /  9,1.672 / 1.672 /  9
7,2-0,0.891 / 0.891 /  5,1.365 / 1.614 /  9,1.727 / 1.727 /  8,0.891 / 0.891 /  7,0.990 / 0.990 /  5
8,2-1,1.289 / 1.289 /  9,1.331 / 1.581 /  7,1.569 / 1.569 /  8,1.158 / 1.310 /  6,1.128 / 1.128 /  5
9,2-2,0.892 / 0.892 /  6,0.892 / 0.892 /  7,0.892 / 0.892 /  5,0.892 / 0.892 /  9,0.892 / 0.892 /  8
10,2-3,1.179 / 1.308 /  3,1.291 / 1.377 / 11,1.207 / 1.624 / 10,1.033 / 1.126 /  5,1.079 / 1.126 /  5
11,2-4,1.399 / 2.459 /  6,1.187 / 1.187 /  9,1.187 / 1.187 /  8,1.187 / 1.187 /  7,1.399 / 2.459 /  6
12,2-5,1.017 / 1.410 /  5,1.097 / 1.631 /  4,1.385 / 1.410 /  8,1.410 / 1.410 /  7,1.447 / 1.631 /  6
13,2-6,1.525 / 1.640 / 10,1.747 / 1.828 /  7,1.496 / 1.496 /  8,1.496 / 1.496 /  5,1.496 / 1.496 /  9
