,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.834 / 1.237 /  9,0.957 / 1.031 /  9,1.342 / 1.342 /  9,0.834 / 1.237 /  9,1.210 / 1.354 /  9
1,1-1,1.429 / 1.717 /  9,0.870 / 1.211 /  9,1.169 / 1.169 /  9,0.997 / 0.997 /  9,1.881 / 2.437 /  9
2,1-2,1.156 / 1.175 /  9,1.365 / 1.446 /  9,1.114 / 1.114 /  9,1.196 / 1.295 /  9,2.929 / 4.768 / 81
3,1-3,1.628 / 2.146 /  9,0.993 / 0.993 /  9,0.993 / 0.993 /  9,1.787 / 1.833 /  9,1.467 / 1.673 /  9
4,1-4,1.470 / 1.564 /  9,1.564 / 1.564 /  9,1.745 / 2.006 /  9,1.485 / 1.564 /  9,2.050 / 2.891 /  9
5,1-5,0.980 / 1.144 /  9,1.259 / 1.259 /  9,1.259 / 1.259 /  9,1.001 / 1.008 /  9,1.676 / 1.757 /  9
6,1-6,1.351 / 1.557 /  9,1.424 / 1.906 /  9,1.561 / 1.751 /  9,1.308 / 1.363 /  9,2.088 / 2.879 /  9
7,2-0,0.945 / 1.206 / 11,0.646 / 0.646 /  6,0.547 / 0.646 /  9,1.204 / 1.206 /  8,0.662 / 0.877 / 10
8,2-1,1.594 / 1.601 /  7,1.274 / 1.575 /  8,1.070 / 1.159 /  3,2.161 / 2.161 /  5,1.286 / 1.575 /  7
9,2-2,1.215 / 1.371 / 10,0.895 / 0.895 /  7,0.887 / 0.887 /  7,1.211 / 1.455 /  6,1.535 / 1.592 /  4
10,2-3,1.598 / 1.634 /  6,0.895 / 0.895 /  8,1.385 / 2.058 /  7,1.617 / 1.634 /  5,1.618 / 1.916 /  8
11,2-4,0.909 / 0.909 /  7,0.909 / 0.909 /  9,0.909 / 0.909 /  5,0.970 / 1.338 /  7,0.909 / 0.909 /  5
12,2-5,1.466 / 1.466 /  4,0.893 / 0.893 /  3,0.893 / 0.893 /  6,0.893 / 0.893 /  5,2.201 / 2.201 /  5
13,2-6,1.342 / 2.092 /  7,1.667 / 2.396 /  6,1.521 / 1.521 /  4,1.217 / 1.217 /  9,1.217 / 1.217 /  8
