,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.422 / 1.938 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.234 / 1.474 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.407 / 1.645 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.255 / 1.315 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.358 / 1.741 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.445 / 1.577 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,1.373 / 1.525 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,2.065 / 2.372 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,-1.000 / -1.000 / 0 / 49,0.967 / 1.346 / 36 / 36,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 66
9,2-1,-1.000 / -1.000 / 0 / 59,1.427 / 1.504 / 31 / 31,-1.000 / -1.000 / 0 / 23,-1.000 / -1.000 / 0 / 56
10,2-2,-1.000 / -1.000 / 0 / 46,1.513 / 1.711 / 52 / 52,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 45
11,2-3,-1.000 / -1.000 / 0 / 58,1.029 / 1.190 / 63 / 63,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 47
12,2-4,-1.000 / -1.000 / 0 / 39,1.267 / 1.809 / 53 / 53,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 38
13,2-5,-1.000 / -1.000 / 0 / 48,1.772 / 1.949 / 58 / 58,-1.000 / -1.000 / 0 / 22,-1.000 / -1.000 / 0 / 51
14,2-6,-1.000 / -1.000 / 0 / 47,0.949 / 1.017 / 46 / 46,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 40
15,2-7,-1.000 / -1.000 / 0 / 82,0.897 / 0.897 / 33 / 33,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 32
16,2-8,-1.000 / -1.000 / 0 / 46,0.875 / 0.938 / 46 / 46,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 39
17,2-9,-1.000 / -1.000 / 0 / 37,1.155 / 1.771 / 56 / 56,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 63
18,2-10,-1.000 / -1.000 / 0 / 57,1.614 / 2.253 / 49 / 49,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 61
19,2-11,-1.000 / -1.000 / 0 / 48,1.611 / 2.132 / 32 / 32,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 51
20,2-12,-1.000 / -1.000 / 0 / 35,1.446 / 1.689 / 68 / 68,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 52
21,2-13,-1.000 / -1.000 / 0 / 49,1.460 / 1.778 / 43 / 43,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 28
22,2-14,-1.000 / -1.000 / 0 / 70,2.033 / 2.277 / 58 / 58,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 50
23,2-15,-1.000 / -1.000 / 0 / 30,0.893 / 0.893 / 41 / 41,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 32
