,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.247 / 1.678 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.338 / 1.747 / 99 / 99,1.272 / 1.652 / 99 / 99
1,1-1,1.182 / 1.375 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.182 / 1.375 / 99 / 99,1.235 / 1.375 / 99 / 99
2,1-2,2.125 / 2.615 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.095 / 2.573 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.444 / 1.863 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.755 / 2.460 / 99 / 99,1.246 / 1.722 / 99 / 99
4,1-4,1.891 / 2.248 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.170 / 2.562 / 99 / 99,1.978 / 2.396 / 99 / 99
5,1-5,1.400 / 1.400 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.040 / 2.418 / 99 / 99,1.400 / 1.400 / 99 / 99
6,1-6,1.851 / 2.286 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.730 / 1.929 / 99 / 99,1.858 / 1.948 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.186 / 2.790 / 99 / 99,1.000 / 1.000 / 99 / 99
8,2-0,1.919 / 2.240 / 69 / 69,-1.000 / -1.000 / 0 / 27,1.914 / 2.416 / 53 / 53,1.852 / 2.015 / 60 / 60
9,2-1,1.981 / 2.214 / 31 / 31,-1.000 / -1.000 / 0 / 36,2.059 / 2.595 / 46 / 46,1.999 / 2.214 / 41 / 41
10,2-2,1.016 / 1.183 / 42 / 42,-1.000 / -1.000 / 0 / 54,1.000 / 1.053 / 46 / 46,1.005 / 1.053 / 30 / 30
11,2-3,0.952 / 0.952 / 31 / 31,-1.000 / -1.000 / 0 / 38,0.952 / 0.952 / 51 / 51,0.952 / 0.952 / 39 / 39
12,2-4,2.841 / 3.027 / 42 / 42,-1.000 / -1.000 / 0 / 32,1.842 / 1.927 / 33 / 33,1.733 / 1.743 / 39 / 39
13,2-5,1.180 / 1.204 / 44 / 44,-1.000 / -1.000 / 0 / 33,1.187 / 1.503 / 71 / 71,1.218 / 1.503 / 42 / 42
14,2-6,0.948 / 1.172 / 47 / 47,-1.000 / -1.000 / 0 / 52,1.494 / 1.582 / 47 / 47,1.441 / 1.861 / 62 / 62
15,2-7,1.001 / 1.609 / 54 / 54,-1.000 / -1.000 / 0 / 57,1.111 / 1.617 / 42 / 42,1.195 / 1.617 / 51 / 51
16,2-8,1.780 / 2.220 / 39 / 39,-1.000 / -1.000 / 0 / 63,1.556 / 2.042 / 43 / 43,1.247 / 1.687 / 58 / 58
17,2-9,1.106 / 2.906 / 70 / 70,-1.000 / -1.000 / 0 / 63,0.891 / 0.891 / 47 / 47,1.319 / 3.459 / 75 / 75
18,2-10,1.524 / 2.346 / 74 / 74,-1.000 / -1.000 / 0 / 42,0.892 / 0.892 / 18 / 18,0.892 / 0.892 / 49 / 49
19,2-11,1.405 / 1.517 / 63 / 63,-1.000 / -1.000 / 0 / 36,1.952 / 2.234 / 52 / 52,1.423 / 1.517 / 58 / 58
20,2-12,0.982 / 1.674 / 17 / 17,-1.000 / -1.000 / 0 / 72,1.092 / 2.353 / 57 / 57,1.011 / 1.602 / 74 / 74
21,2-13,1.228 / 1.471 / 68 / 68,-1.000 / -1.000 / 0 / 27,2.333 / 2.968 / 15 / 15,0.986 / 1.408 / 64 / 64
22,2-14,1.163 / 1.486 / 39 / 39,-1.000 / -1.000 / 0 / 41,1.135 / 1.578 / 32 / 32,0.894 / 1.042 / 36 / 36
23,2-15,1.601 / 1.850 / 34 / 34,-1.000 / -1.000 / 0 / 83,1.566 / 2.221 / 64 / 64,1.696 / 2.210 / 42 / 42
