,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.412 / 1.769 / 99 / 99,2.354 / 3.003 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.456 / 1.769 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.414 / 1.578 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.225 / 1.583 / 99 / 99,1.334 / 1.822 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.753 / 2.020 / 99 / 99
3,1-3,1.220 / 1.536 / 99 / 99,1.349 / 1.638 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.343 / 1.682 / 99 / 99
4,1-4,1.248 / 1.513 / 99 / 99,1.513 / 1.794 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.433 / 1.656 / 99 / 99
5,1-5,1.447 / 1.447 / 99 / 99,1.628 / 2.439 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.447 / 1.447 / 99 / 99
6,1-6,1.620 / 2.007 / 99 / 99,1.861 / 2.304 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.539 / 2.175 / 99 / 99
7,1-7,1.050 / 1.333 / 99 / 99,1.530 / 1.791 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.500 / 1.722 / 99 / 99
8,2-0,1.308 / 1.562 / 32 / 32,1.389 / 1.665 / 60 / 60,-1.000 / -1.000 / 0 / 39,1.423 / 1.817 / 54 / 54
9,2-1,0.927 / 1.190 / 33 / 33,0.992 / 1.190 / 26 / 26,-1.000 / -1.000 / 0 / 34,0.952 / 1.190 / 64 / 64
10,2-2,1.782 / 1.887 / 58 / 58,1.779 / 1.999 / 43 / 43,-1.000 / -1.000 / 0 / 52,0.836 / 0.836 / 61 / 61
11,2-3,1.509 / 1.872 / 74 / 74,2.052 / 2.203 / 28 / 28,-1.000 / -1.000 / 0 / 27,1.528 / 1.882 / 51 / 51
12,2-4,0.926 / 0.926 / 12 / 12,0.926 / 0.926 / 26 / 26,-1.000 / -1.000 / 0 / 59,0.926 / 0.926 / 61 / 61
13,2-5,1.223 / 1.428 / 52 / 52,1.901 / 2.090 / 38 / 38,-1.000 / -1.000 / 0 / 21,1.135 / 1.428 / 43 / 43
14,2-6,2.007 / 2.074 / 67 / 67,2.064 / 2.151 / 40 / 40,-1.000 / -1.000 / 0 / 66,2.099 / 2.100 / 58 / 58
15,2-7,1.309 / 1.911 / 49 / 49,2.003 / 2.424 / 57 / 57,-1.000 / -1.000 / 0 / 37,2.071 / 2.424 / 47 / 47
16,2-8,1.732 / 2.040 / 75 / 75,1.598 / 1.829 / 55 / 55,-1.000 / -1.000 / 0 / 56,1.320 / 1.320 / 34 / 34
17,2-9,1.046 / 1.243 / 35 / 35,0.916 / 1.243 / 57 / 57,-1.000 / -1.000 / 0 / 70,1.020 / 1.243 / 31 / 31
18,2-10,1.145 / 1.433 / 25 / 25,1.061 / 1.427 / 75 / 75,-1.000 / -1.000 / 0 / 46,1.062 / 1.355 / 70 / 70
19,2-11,1.507 / 1.996 / 56 / 56,1.470 / 1.815 / 42 / 42,-1.000 / -1.000 / 0 / 41,1.899 / 2.215 / 69 / 69
20,2-12,1.655 / 2.149 / 40 / 40,1.247 / 1.672 / 39 / 39,-1.000 / -1.000 / 0 / 51,1.485 / 1.924 / 43 / 43
21,2-13,1.302 / 1.448 / 58 / 58,0.978 / 1.670 / 52 / 52,-1.000 / -1.000 / 0 / 46,1.312 / 1.859 / 82 / 82
22,2-14,1.538 / 1.840 / 42 / 42,1.671 / 1.928 / 62 / 62,-1.000 / -1.000 / 0 / 40,1.711 / 2.132 / 40 / 40
23,2-15,2.507 / 2.819 / 67 / 67,2.320 / 2.651 / 45 / 45,-1.000 / -1.000 / 0 / 37,2.408 / 2.841 / 59 / 59
