,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.445 / 1.516 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.197 / 1.773 / 99 / 99,1.466 / 1.951 / 99 / 99,1.600 / 1.921 / 99 / 99,1.307 / 1.799 / 99 / 99
2,1-2,1.103 / 1.490 / 99 / 99,1.409 / 1.808 / 99 / 99,1.178 / 1.327 / 99 / 99,1.153 / 1.490 / 99 / 99
3,1-3,1.607 / 2.051 / 99 / 99,1.868 / 2.227 / 99 / 99,2.003 / 2.197 / 99 / 99,1.763 / 2.077 / 99 / 99
4,1-4,2.511 / 2.784 / 99 / 99,2.374 / 2.835 / 99 / 99,2.404 / 2.784 / 99 / 99,2.171 / 2.784 / 99 / 99
5,1-5,1.334 / 1.352 / 99 / 99,1.771 / 1.827 / 99 / 99,1.603 / 1.827 / 99 / 99,1.340 / 1.352 / 99 / 99
6,1-6,1.444 / 1.444 / 99 / 99,1.712 / 1.712 / 99 / 99,1.904 / 2.006 / 99 / 99,1.444 / 1.444 / 99 / 99
7,1-7,1.996 / 2.197 / 99 / 99,2.033 / 2.197 / 99 / 99,2.036 / 2.407 / 99 / 99,2.098 / 2.622 / 99 / 99
8,2-0,2.822 / 3.217 / 72 / 72,2.615 / 2.837 / 39 / 39,2.680 / 3.122 / 66 / 66,2.770 / 3.181 / 30 / 30
9,2-1,1.437 / 1.678 / 62 / 62,0.890 / 1.067 / 28 / 28,1.122 / 1.205 / 53 / 53,1.323 / 1.656 / 48 / 48
10,2-2,1.297 / 1.698 / 58 / 58,1.124 / 1.698 / 48 / 48,1.140 / 1.698 / 58 / 58,1.202 / 1.698 / 67 / 67
11,2-3,0.966 / 1.142 / 55 / 55,0.975 / 1.142 / 49 / 49,0.984 / 1.142 / 33 / 33,1.012 / 1.142 / 71 / 71
12,2-4,0.617 / 0.617 / 30 / 30,0.962 / 1.614 / 62 / 62,0.769 / 0.958 / 51 / 51,0.783 / 1.627 / 74 / 74
13,2-5,1.681 / 1.778 / 35 / 35,1.239 / 1.239 / 47 / 47,2.129 / 2.488 / 36 / 36,1.710 / 1.778 / 54 / 54
14,2-6,2.195 / 2.410 / 27 / 27,2.240 / 2.484 / 69 / 69,2.152 / 2.554 / 79 / 79,1.950 / 2.410 / 54 / 54
15,2-7,1.125 / 1.474 / 42 / 42,1.256 / 2.332 / 52 / 52,1.111 / 1.474 / 30 / 30,1.290 / 1.474 / 51 / 51
16,2-8,0.894 / 0.894 / 46 / 46,1.164 / 1.309 / 52 / 52,1.251 / 1.309 / 50 / 50,0.933 / 1.800 / 61 / 61
17,2-9,2.023 / 2.421 / 52 / 52,1.961 / 2.327 / 65 / 65,1.977 / 2.157 / 35 / 35,1.891 / 2.368 / 32 / 32
18,2-10,1.406 / 1.810 / 42 / 42,1.233 / 1.906 / 67 / 67,1.052 / 1.052 / 37 / 37,1.306 / 1.838 / 52 / 52
19,2-11,1.087 / 1.468 / 45 / 45,1.246 / 1.646 / 52 / 52,1.370 / 1.614 / 87 / 87,1.223 / 1.558 / 71 / 71
20,2-12,1.546 / 1.804 / 46 / 46,0.888 / 0.888 / 42 / 42,0.900 / 1.406 / 44 / 44,1.494 / 1.731 / 44 / 44
21,2-13,1.715 / 1.807 / 41 / 41,1.547 / 1.956 / 35 / 35,1.979 / 2.054 / 60 / 60,1.806 / 1.956 / 52 / 52
22,2-14,1.672 / 1.756 / 35 / 35,1.234 / 2.281 / 46 / 46,1.209 / 1.242 / 61 / 61,1.737 / 1.875 / 30 / 30
23,2-15,2.230 / 2.312 / 50 / 50,2.264 / 2.312 / 50 / 50,2.274 / 2.407 / 57 / 57,2.286 / 2.312 / 47 / 47
