,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,2.043 / 2.243 / 99 / 99,1.804 / 2.426 / 99 / 99,1.896 / 2.254 / 99 / 99,2.105 / 2.688 / 99 / 99
1,1-1,1.141 / 1.430 / 99 / 99,1.527 / 1.723 / 99 / 99,1.694 / 1.996 / 99 / 99,1.212 / 1.430 / 99 / 99
2,1-2,3.290 / 3.873 / 99 / 99,1.351 / 1.929 / 99 / 99,1.969 / 2.327 / 99 / 99,3.236 / 4.233 / 99 / 99
3,1-3,1.273 / 1.531 / 99 / 99,1.332 / 1.583 / 99 / 99,1.475 / 1.751 / 99 / 99,1.230 / 1.531 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.080 / 1.800 / 99 / 99,7.243 / 603.661 / 97 / 99,1.036 / 1.540 / 99 / 99
5,1-5,1.800 / 2.098 / 99 / 99,1.844 / 2.329 / 99 / 99,2.080 / 2.840 / 99 / 99,1.683 / 2.098 / 99 / 99
6,1-6,1.185 / 1.588 / 99 / 99,1.717 / 2.066 / 99 / 99,1.318 / 1.527 / 99 / 99,1.804 / 2.017 / 99 / 99
7,1-7,1.395 / 1.557 / 99 / 99,1.126 / 1.557 / 99 / 99,1.155 / 1.550 / 99 / 99,1.319 / 1.493 / 99 / 99
8,2-0,1.011 / 1.011 / 32 / 32,1.011 / 1.011 / 32 / 32,1.011 / 1.011 / 60 / 60,1.011 / 1.011 / 47 / 47
9,2-1,0.919 / 0.919 / 33 / 33,0.958 / 1.327 / 52 / 52,0.975 / 1.327 / 44 / 44,0.982 / 1.327 / 45 / 45
10,2-2,0.958 / 1.288 / 50 / 50,0.952 / 1.288 / 48 / 48,1.091 / 1.288 / 40 / 40,0.984 / 1.288 / 46 / 46
11,2-3,0.968 / 1.142 / 12 / 12,0.952 / 1.019 / 32 / 32,1.003 / 1.142 / 54 / 54,1.010 / 1.142 / 64 / 64
12,2-4,3.364 / 3.697 / 68 / 68,3.262 / 3.315 / 42 / 42,3.273 / 3.323 / 50 / 50,3.519 / 3.972 / 34 / 34
13,2-5,0.973 / 1.216 / 44 / 44,1.066 / 1.360 / 32 / 32,1.091 / 1.464 / 52 / 52,0.919 / 0.919 / 27 / 27
14,2-6,2.237 / 2.308 / 36 / 36,2.190 / 2.405 / 34 / 34,2.177 / 2.214 / 46 / 46,2.244 / 2.730 / 83 / 83
15,2-7,1.872 / 1.984 / 55 / 55,1.613 / 2.178 / 26 / 26,1.552 / 1.614 / 49 / 49,1.564 / 1.622 / 47 / 47
16,2-8,1.200 / 1.200 / 49 / 49,1.302 / 1.665 / 61 / 61,1.341 / 1.686 / 48 / 48,1.312 / 1.871 / 53 / 53
17,2-9,2.957 / 3.266 / 49 / 49,0.995 / 1.261 / 50 / 50,2.501 / 2.988 / 52 / 52,3.015 / 3.720 / 39 / 39
18,2-10,1.316 / 1.828 / 40 / 40,1.341 / 1.540 / 39 / 39,1.538 / 1.895 / 55 / 55,1.280 / 1.828 / 38 / 38
19,2-11,1.042 / 1.350 / 62 / 62,1.199 / 1.350 / 31 / 31,1.124 / 1.350 / 49 / 49,1.091 / 1.350 / 22 / 22
20,2-12,2.429 / 2.976 / 57 / 57,2.408 / 2.588 / 40 / 40,1.984 / 2.516 / 47 / 47,2.395 / 2.851 / 76 / 76
21,2-13,0.896 / 1.264 / 55 / 55,1.020 / 1.285 / 66 / 66,11.660 / 521.895 / 49 / 49,1.049 / 1.264 / 54 / 54
22,2-14,1.044 / 1.234 / 56 / 56,0.986 / 1.234 / 54 / 54,1.362 / 2.882 / 70 / 70,0.991 / 1.463 / 23 / 23
23,2-15,1.064 / 1.178 / 53 / 53,0.931 / 2.531 / 50 / 50,1.047 / 2.087 / 44 / 44,1.012 / 1.663 / 59 / 59
