,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.193 / 1.475 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.432 / 1.839 / 99 / 99,1.210 / 2.398 / 99 / 99
1,1-1,1.662 / 2.269 / 75 / 99,-1.000 / -1.000 / 0 / 99,5.724 / 359.168 / 99 / 99,1.502 / 2.016 / 99 / 99
2,1-2,1.102 / 1.245 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.093 / 2.760 / 99 / 99,1.872 / 2.230 / 99 / 99
3,1-3,1.382 / 1.670 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.419 / 3.021 / 99 / 99,1.408 / 1.768 / 99 / 99
4,1-4,1.436 / 2.074 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.425 / 1.959 / 99 / 99,1.580 / 2.237 / 99 / 99
5,1-5,1.054 / 1.055 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.654 / 2.968 / 66 / 99,1.053 / 1.427 / 99 / 99
6,2-0,1.307 / 2.583 / 48 / 48,-1.000 / -1.000 / 0 / 36,1.233 / 2.343 / 40 / 40,1.143 / 1.143 / 48 / 48
7,2-1,2.457 / 4.043 / 28 / 28,-1.000 / -1.000 / 0 / 58,2.601 / 3.778 / 44 / 44,2.733 / 4.043 / 65 / 65
8,2-2,2.215 / 2.575 / 47 / 47,-1.000 / -1.000 / 0 / 62,2.160 / 2.453 / 37 / 37,2.286 / 2.803 / 43 / 43
9,2-3,2.468 / 3.268 / 49 / 49,-1.000 / -1.000 / 0 / 44,2.919 / 3.453 / 48 / 48,2.434 / 3.266 / 49 / 49
10,2-4,3.116 / 3.579 / 63 / 63,-1.000 / -1.000 / 0 / 36,1.366 / 3.038 / 47 / 47,2.451 / 3.272 / 28 / 28
11,2-5,1.351 / 1.597 / 41 / 41,-1.000 / -1.000 / 0 / 37,1.318 / 1.706 / 59 / 59,1.634 / 2.064 / 30 / 30
12,2-6,1.518 / 2.193 / 47 / 47,-1.000 / -1.000 / 0 / 46,1.491 / 1.919 / 40 / 40,1.601 / 1.625 / 21 / 21
13,2-7,1.656 / 2.077 / 32 / 32,-1.000 / -1.000 / 0 / 62,1.771 / 2.302 / 46 / 46,1.683 / 1.947 / 56 / 56
14,2-8,1.241 / 1.580 / 66 / 66,-1.000 / -1.000 / 0 / 32,1.351 / 1.853 / 23 / 23,1.240 / 1.672 / 42 / 42
15,2-9,1.878 / 2.326 / 32 / 32,-1.000 / -1.000 / 0 / 33,2.060 / 2.676 / 54 / 54,1.655 / 2.262 / 50 / 50
16,2-10,1.191 / 1.676 / 62 / 62,-1.000 / -1.000 / 0 / 47,1.067 / 1.676 / 53 / 53,1.232 / 1.676 / 48 / 48
17,2-11,1.051 / 1.259 / 71 / 71,-1.000 / -1.000 / 0 / 24,2.056 / 3.222 / 46 / 46,1.059 / 1.259 / 67 / 67
18,2-12,2.342 / 3.359 / 44 / 44,-1.000 / -1.000 / 0 / 55,3.011 / 3.270 / 22 / 22,2.284 / 3.050 / 49 / 49
19,2-13,1.713 / 1.843 / 34 / 34,-1.000 / -1.000 / 0 / 57,2.256 / 2.406 / 22 / 31,3.775 / 4.155 / 31 / 31
20,2-14,1.759 / 1.973 / 49 / 49,-1.000 / -1.000 / 0 / 36,2.066 / 2.419 / 30 / 30,1.595 / 2.135 / 62 / 62
21,2-15,2.973 / 3.224 / 49 / 49,-1.000 / -1.000 / 0 / 81,2.865 / 3.317 / 47 / 47,3.001 / 3.872 / 58 / 58
22,2-16,1.337 / 1.339 / 50 / 50,-1.000 / -1.000 / 0 / 53,1.335 / 1.335 / 74 / 74,1.373 / 1.442 / 38 / 38
23,2-17,1.044 / 1.318 / 40 / 40,-1.000 / -1.000 / 0 / 28,1.054 / 1.344 / 60 / 60,0.970 / 1.224 / 30 / 30
24,2-18,1.553 / 1.756 / 58 / 58,-1.000 / -1.000 / 0 / 62,1.269 / 1.467 / 63 / 63,1.619 / 1.928 / 28 / 28
25,2-19,1.203 / 1.696 / 50 / 50,-1.000 / -1.000 / 0 / 34,1.352 / 1.810 / 58 / 58,1.381 / 1.696 / 51 / 51
26,2-20,1.879 / 2.492 / 62 / 62,-1.000 / -1.000 / 0 / 69,2.171 / 3.105 / 53 / 53,1.753 / 2.212 / 52 / 52
27,2-21,1.662 / 2.022 / 55 / 55,-1.000 / -1.000 / 0 / 57,1.684 / 1.944 / 46 / 46,1.713 / 1.915 / 50 / 50
28,2-22,2.829 / 2.965 / 48 / 48,-1.000 / -1.000 / 0 / 32,2.372 / 2.820 / 50 / 50,2.838 / 3.284 / 74 / 74
29,2-23,1.650 / 1.983 / 53 / 53,-1.000 / -1.000 / 0 / 25,1.613 / 1.846 / 30 / 30,0.919 / 0.947 / 75 / 75
