,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.424 / 1.425 / 99 / 99,2.100 / 2.284 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,2.367 / 2.536 / 99 / 99,2.576 / 2.797 / 99 / 99,2.353 / 2.536 / 99 / 99,2.472 / 2.536 / 99 / 99
2,1-2,1.182 / 1.453 / 99 / 99,1.455 / 1.708 / 99 / 99,1.310 / 1.581 / 99 / 99,1.243 / 1.498 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.524 / 1.609 / 99 / 99,1.598 / 2.530 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.617 / 1.907 / 99 / 99,2.620 / 2.824 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.124 / 1.378 / 99 / 99,1.413 / 1.651 / 99 / 99,1.776 / 2.390 / 99 / 99,1.257 / 1.378 / 99 / 99
6,2-0,1.149 / 1.395 / 51 / 51,0.920 / 1.190 / 30 / 30,1.193 / 1.582 / 68 / 68,1.144 / 1.395 / 51 / 51
7,2-1,2.992 / 3.362 / 47 / 47,1.226 / 1.226 / 69 / 69,2.227 / 2.359 / 71 / 71,2.961 / 3.124 / 75 / 75
8,2-2,2.380 / 2.996 / 34 / 34,2.493 / 3.057 / 49 / 49,2.554 / 2.987 / 59 / 59,2.681 / 3.088 / 36 / 36
9,2-3,1.418 / 1.418 / 32 / 32,1.419 / 1.435 / 48 / 48,1.418 / 1.418 / 26 / 26,1.418 / 1.418 / 70 / 70
10,2-4,1.644 / 1.877 / 60 / 60,1.730 / 1.998 / 55 / 55,1.086 / 1.086 / 6 / 6,1.645 / 1.877 / 50 / 50
11,2-5,1.065 / 1.065 / 30 / 30,1.065 / 1.065 / 46 / 46,1.065 / 1.065 / 59 / 59,1.065 / 1.065 / 34 / 34
12,2-6,1.662 / 2.145 / 72 / 72,1.409 / 1.657 / 28 / 28,1.390 / 2.369 / 71 / 71,1.715 / 2.145 / 55 / 55
13,2-7,1.419 / 1.419 / 17 / 17,1.473 / 1.934 / 44 / 44,1.337 / 1.968 / 81 / 81,1.490 / 1.633 / 70 / 70
14,2-8,1.064 / 1.195 / 48 / 48,0.851 / 0.910 / 66 / 66,1.858 / 2.104 / 44 / 44,1.105 / 1.195 / 19 / 19
15,2-9,2.323 / 3.218 / 59 / 59,2.073 / 2.247 / 44 / 44,2.108 / 2.588 / 50 / 50,2.079 / 2.574 / 45 / 45
16,2-10,2.483 / 3.024 / 38 / 38,2.428 / 2.900 / 38 / 38,2.355 / 2.916 / 51 / 51,2.344 / 2.550 / 44 / 44
17,2-11,2.043 / 2.297 / 50 / 50,1.804 / 1.994 / 91 / 91,1.954 / 2.313 / 42 / 42,2.052 / 2.307 / 53 / 53
18,2-12,1.244 / 1.308 / 44 / 44,1.271 / 1.419 / 50 / 50,1.361 / 1.445 / 60 / 60,1.227 / 1.356 / 29 / 29
19,2-13,1.083 / 1.546 / 61 / 61,1.014 / 1.603 / 52 / 52,1.052 / 1.232 / 42 / 42,1.004 / 1.441 / 54 / 54
20,2-14,2.152 / 2.152 / 59 / 59,1.621 / 1.621 / 33 / 33,2.156 / 2.252 / 52 / 52,2.152 / 2.152 / 34 / 34
21,2-15,1.308 / 1.308 / 36 / 36,1.004 / 1.440 / 44 / 44,1.161 / 1.440 / 39 / 39,1.308 / 1.308 / 63 / 63
22,2-16,1.488 / 1.488 / 59 / 59,1.488 / 1.488 / 24 / 24,1.544 / 2.375 / 51 / 51,1.488 / 1.488 / 43 / 43
23,2-17,2.281 / 2.281 / 51 / 51,2.302 / 2.417 / 39 / 39,2.281 / 2.281 / 57 / 57,2.281 / 2.281 / 33 / 33
