,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.149 / 1.339 / 99 / 99,1.396 / 1.488 / 99 / 99,1.592 / 2.024 / 99 / 99,1.352 / 1.536 / 99 / 99
1,1-1,1.429 / 1.947 / 99 / 99,2.022 / 2.473 / 99 / 99,1.488 / 2.044 / 99 / 99,1.423 / 1.570 / 99 / 99
2,1-2,1.925 / 2.648 / 99 / 99,2.106 / 2.620 / 99 / 99,1.897 / 3.029 / 99 / 99,1.610 / 2.190 / 99 / 99
3,1-3,1.625 / 1.978 / 99 / 99,1.763 / 2.120 / 99 / 99,2.403 / 3.140 / 34 / 99,1.503 / 1.975 / 99 / 99
4,1-4,1.087 / 1.331 / 99 / 99,1.833 / 2.098 / 99 / 99,1.767 / 2.267 / 99 / 99,1.756 / 2.144 / 99 / 99
5,1-5,1.200 / 1.996 / 99 / 99,1.525 / 2.050 / 99 / 99,1.349 / 2.027 / 99 / 99,1.303 / 2.050 / 99 / 99
6,2-0,1.157 / 1.466 / 48 / 48,1.137 / 1.597 / 68 / 68,1.190 / 1.503 / 28 / 28,1.221 / 1.466 / 65 / 65
7,2-1,1.437 / 2.311 / 46 / 46,1.150 / 1.601 / 65 / 65,7.628 / 15.500 / 21 / 21,1.834 / 2.301 / 18 / 18
8,2-2,1.690 / 1.717 / 33 / 33,1.710 / 2.418 / 58 / 58,1.685 / 1.717 / 42 / 42,1.690 / 1.717 / 41 / 41
9,2-3,1.467 / 1.743 / 46 / 46,1.451 / 2.365 / 66 / 66,2.372 / 10.331 / 54 / 54,1.996 / 2.123 / 52 / 52
10,2-4,0.982 / 1.267 / 37 / 37,0.956 / 1.267 / 52 / 52,0.949 / 1.267 / 58 / 58,0.990 / 1.267 / 57 / 57
11,2-5,1.667 / 2.198 / 60 / 60,1.875 / 2.206 / 69 / 69,1.283 / 1.582 / 34 / 34,1.775 / 2.190 / 36 / 36
12,2-6,1.405 / 2.486 / 44 / 44,1.395 / 2.664 / 65 / 65,1.759 / 2.546 / 52 / 52,1.508 / 2.501 / 55 / 55
13,2-7,1.032 / 1.548 / 54 / 54,1.188 / 1.480 / 22 / 22,1.509 / 2.181 / 47 / 47,1.216 / 1.636 / 40 / 40
14,2-8,1.121 / 1.663 / 51 / 51,1.177 / 1.663 / 75 / 75,1.047 / 1.766 / 53 / 53,1.214 / 1.663 / 33 / 33
15,2-9,1.707 / 2.327 / 44 / 44,1.984 / 2.779 / 53 / 53,1.930 / 2.787 / 64 / 64,1.716 / 2.406 / 71 / 71
16,2-10,0.890 / 0.890 / 69 / 69,0.890 / 0.890 / 56 / 56,0.890 / 0.890 / 41 / 41,0.890 / 0.890 / 42 / 42
17,2-11,1.157 / 1.479 / 37 / 37,1.162 / 1.553 / 43 / 43,1.664 / 1.872 / 43 / 43,1.237 / 1.633 / 53 / 53
18,2-12,0.979 / 1.640 / 67 / 67,0.889 / 0.889 / 49 / 49,1.429 / 2.121 / 47 / 47,1.080 / 2.038 / 65 / 65
19,2-13,1.342 / 2.211 / 18 / 18,1.556 / 2.387 / 55 / 55,1.885 / 2.577 / 54 / 54,1.804 / 2.588 / 83 / 83
20,2-14,1.121 / 1.667 / 40 / 40,1.214 / 1.674 / 46 / 46,1.627 / 2.264 / 69 / 69,1.365 / 1.656 / 67 / 67
21,2-15,1.669 / 2.255 / 52 / 52,1.946 / 2.216 / 43 / 43,1.118 / 1.379 / 57 / 57,1.605 / 1.941 / 45 / 45
22,2-16,2.040 / 2.200 / 36 / 36,2.034 / 2.288 / 64 / 64,1.670 / 1.926 / 44 / 44,0.972 / 1.292 / 34 / 34
23,2-17,0.880 / 0.880 / 25 / 25,0.883 / 0.914 / 80 / 80,1.057 / 1.272 / 51 / 51,0.880 / 0.880 / 40 / 40
24,2-18,1.421 / 1.681 / 67 / 67,1.901 / 2.149 / 52 / 52,0.948 / 1.123 / 43 / 43,1.104 / 1.397 / 41 / 41
25,2-19,2.255 / 2.913 / 67 / 67,2.324 / 3.233 / 55 / 55,2.213 / 2.866 / 35 / 35,2.576 / 3.233 / 44 / 44
26,2-20,1.344 / 1.812 / 23 / 23,1.545 / 2.492 / 51 / 51,2.036 / 2.824 / 40 / 40,1.514 / 2.492 / 52 / 52
27,2-21,1.084 / 1.712 / 32 / 32,1.252 / 1.703 / 76 / 76,1.337 / 2.189 / 69 / 69,1.104 / 2.115 / 39 / 39
28,2-22,1.341 / 1.351 / 41 / 41,1.293 / 1.351 / 46 / 46,6.613 / 12.214 / 49 / 49,1.328 / 1.351 / 62 / 62
29,2-23,1.180 / 1.345 / 61 / 61,1.244 / 1.345 / 63 / 63,1.490 / 1.828 / 47 / 47,1.199 / 1.417 / 75 / 75
