,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,2.700 / 3.489 / 99 / 99,2.896 / 3.735 / 99 / 99,2.884 / 4.333 / 99 / 99,2.725 / 3.482 / 99 / 99
1,1-1,1.169 / 1.226 / 99 / 99,1.042 / 1.455 / 99 / 99,39.220 / 1328.131 / 93 / 99,1.078 / 1.226 / 99 / 99
2,1-2,1.176 / 1.372 / 99 / 99,1.786 / 2.270 / 99 / 99,2.610 / 3.007 / 99 / 99,1.119 / 1.372 / 99 / 99
3,1-3,3.921 / 4.594 / 99 / 99,4.034 / 4.584 / 99 / 99,3.748 / 4.183 / 99 / 99,3.945 / 4.594 / 99 / 99
4,1-4,1.078 / 1.464 / 99 / 99,1.183 / 1.597 / 99 / 99,1.168 / 1.896 / 99 / 99,1.146 / 1.559 / 99 / 99
5,1-5,1.690 / 2.295 / 99 / 99,1.800 / 2.465 / 99 / 99,1.819 / 2.711 / 99 / 99,1.680 / 2.295 / 99 / 99
6,2-0,1.967 / 2.338 / 34 / 34,1.972 / 2.627 / 36 / 36,2.842 / 6.081 / 37 / 37,2.209 / 2.915 / 37 / 37
7,2-1,1.132 / 1.408 / 40 / 40,1.093 / 1.408 / 58 / 58,1664.121 / 10050.978 / 31 / 39,1.273 / 2.179 / 45 / 45
8,2-2,2.375 / 3.266 / 66 / 66,2.257 / 2.812 / 50 / 50,2.213 / 2.950 / 47 / 47,2.152 / 3.058 / 59 / 59
9,2-3,1.016 / 1.216 / 50 / 50,1.219 / 1.537 / 39 / 39,0.938 / 1.938 / 36 / 36,0.966 / 1.216 / 32 / 32
10,2-4,1.753 / 2.251 / 47 / 47,1.659 / 2.041 / 58 / 58,3.592 / 8.472 / 47 / 47,1.838 / 2.267 / 65 / 65
11,2-5,2.026 / 2.342 / 54 / 54,1.681 / 2.072 / 53 / 53,87.709 / 2615.465 / 41 / 41,2.359 / 3.316 / 67 / 67
12,2-6,2.316 / 2.956 / 54 / 54,1.728 / 2.339 / 29 / 29,292.926 / 2457.903 / 34 / 34,2.560 / 3.279 / 44 / 44
13,2-7,2.589 / 2.932 / 50 / 50,2.645 / 2.898 / 70 / 70,641.966 / 14751.719 / 49 / 54,2.663 / 3.446 / 52 / 52
14,2-8,1.777 / 2.457 / 55 / 55,2.013 / 2.707 / 72 / 72,1.830 / 2.330 / 40 / 40,1.905 / 3.104 / 54 / 54
15,2-9,2.834 / 3.413 / 72 / 72,2.941 / 3.101 / 27 / 27,4.585 / 9.564 / 45 / 45,2.939 / 3.435 / 47 / 47
16,2-10,119.886 / 532.072 / 45 / 47,2.423 / 3.376 / 54 / 59,187.490 / 1590.532 / 40 / 53,2.151 / 2.669 / 39 / 39
17,2-11,1.557 / 1.775 / 26 / 26,1.869 / 2.621 / 46 / 46,3.908 / 8.172 / 43 / 43,1.860 / 2.624 / 58 / 58
18,2-12,1.142 / 1.807 / 64 / 64,1.841 / 2.702 / 74 / 74,1.997 / 2.432 / 38 / 38,1.073 / 2.021 / 49 / 49
19,2-13,2.163 / 3.053 / 62 / 62,1.371 / 2.290 / 63 / 63,393.692 / 2803.318 / 36 / 36,1.994 / 2.524 / 52 / 52
20,2-14,1.010 / 1.572 / 61 / 61,1.225 / 1.892 / 80 / 80,1665.255 / 10618.931 / 47 / 66,3.439 / 3.774 / 31 / 31
21,2-15,2.999 / 3.376 / 26 / 26,2.981 / 3.270 / 69 / 69,5.096 / 10.000 / 40 / 40,3.011 / 3.415 / 43 / 43
22,2-16,1.544 / 2.176 / 82 / 82,1.451 / 1.971 / 27 / 27,1.892 / 2.395 / 47 / 47,1.573 / 2.401 / 67 / 67
23,2-17,1.265 / 2.261 / 74 / 74,1.213 / 1.213 / 40 / 40,1.363 / 2.218 / 29 / 29,1.213 / 1.213 / 34 / 34
24,2-18,1.213 / 2.013 / 80 / 80,1.365 / 1.405 / 36 / 36,2.264 / 2.756 / 72 / 72,1.124 / 1.316 / 51 / 51
25,2-19,2.698 / 3.274 / 43 / 43,2.438 / 2.948 / 40 / 40,3.799 / 10.785 / 35 / 35,2.681 / 3.560 / 73 / 73
26,2-20,1.159 / 1.592 / 52 / 52,1.439 / 2.102 / 30 / 30,1.426 / 2.261 / 63 / 63,1.088 / 1.616 / 46 / 46
27,2-21,2.497 / 3.079 / 44 / 44,2.420 / 3.016 / 58 / 58,434.602 / 4502.957 / 26 / 27,2.361 / 2.884 / 47 / 47
28,2-22,0.841 / 1.145 / 51 / 51,0.835 / 0.835 / 45 / 45,290.563 / 3533.635 / 58 / 71,2.989 / 3.230 / 22 / 22
29,2-23,1.279 / 2.029 / 29 / 29,1.210 / 1.704 / 66 / 66,1.240 / 1.908 / 33 / 33,1.125 / 1.730 / 62 / 62
