,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.049 / 1.158 / 99 / 99,1.085 / 1.158 / 99 / 99,1.036 / 1.158 / 99 / 99,1.072 / 1.158 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.080 / 1.080 / 99 / 99,1.080 / 1.080 / 99 / 99,1.392 / 1.392 / 99 / 99
2,2-0,1.162 / 1.643 / 71 / 71,1.020 / 1.643 / 59 / 59,0.937 / 1.275 / 51 / 51,1.048 / 1.275 / 21 / 21
3,2-1,0.943 / 1.253 / 59 / 59,1.187 / 1.419 / 83 / 83,1.033 / 1.263 / 52 / 52,1.333 / 1.538 / 57 / 57
4,2-2,1.498 / 1.677 / 69 / 69,1.459 / 1.529 / 25 / 25,1.457 / 1.575 / 52 / 52,1.376 / 1.464 / 29 / 29
5,2-3,2.226 / 2.480 / 60 / 60,2.029 / 2.321 / 23 / 23,2.079 / 2.321 / 61 / 61,2.077 / 2.480 / 67 / 67
6,2-4,0.684 / 0.684 / 36 / 36,1.460 / 1.499 / 48 / 48,1.456 / 1.499 / 59 / 59,0.684 / 0.684 / 58 / 58
7,2-5,0.935 / 1.138 / 60 / 60,0.745 / 0.745 / 60 / 60,0.884 / 1.114 / 53 / 53,0.848 / 1.138 / 61 / 61
8,2-6,1.805 / 2.338 / 42 / 42,1.576 / 2.071 / 55 / 55,1.518 / 1.682 / 85 / 85,1.800 / 2.338 / 31 / 31
9,2-7,1.196 / 1.484 / 51 / 51,0.931 / 1.225 / 35 / 35,1.009 / 1.389 / 27 / 27,1.076 / 1.495 / 45 / 45
