,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.177 / 1.292 / 99 / 99,1.189 / 1.292 / 99 / 99,1.943 / 2.289 / 99 / 99,1.206 / 1.292 / 99 / 99
1,1-1,1.137 / 1.376 / 99 / 99,1.209 / 1.376 / 99 / 99,1.351 / 2.291 / 99 / 99,1.137 / 1.376 / 99 / 99
2,2-0,1.733 / 1.960 / 53 / 53,1.864 / 2.461 / 65 / 65,1.418 / 2.156 / 39 / 39,1.739 / 2.338 / 69 / 69
3,2-1,1.133 / 1.720 / 77 / 77,0.962 / 1.287 / 55 / 55,1.056 / 1.246 / 28 / 28,1.090 / 1.300 / 47 / 47
4,2-2,1.171 / 1.171 / 50 / 50,1.171 / 1.171 / 37 / 37,0.891 / 0.891 / 50 / 50,1.171 / 1.171 / 48 / 48
5,2-3,1.281 / 1.670 / 43 / 43,1.208 / 2.563 / 75 / 75,1.259 / 2.010 / 43 / 43,1.201 / 2.178 / 63 / 63
6,2-4,1.583 / 1.740 / 34 / 34,1.561 / 1.740 / 45 / 45,1.474 / 1.635 / 33 / 33,1.565 / 1.720 / 53 / 53
7,2-5,1.342 / 1.472 / 69 / 69,1.351 / 1.472 / 27 / 27,1.912 / 2.164 / 80 / 80,1.368 / 1.472 / 62 / 62
8,2-6,0.947 / 1.029 / 60 / 60,0.948 / 1.106 / 64 / 64,1.431 / 1.431 / 38 / 38,0.931 / 1.029 / 70 / 70
9,2-7,0.965 / 0.965 / 36 / 36,0.965 / 0.965 / 55 / 55,1.176 / 1.317 / 45 / 45,0.965 / 0.965 / 35 / 35
