,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.431 / 1.505 / 99 / 99,1.442 / 1.505 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.169 / 1.189 / 99 / 99,1.193 / 1.316 / 99 / 99,1.199 / 1.316 / 99 / 99,1.174 / 1.225 / 99 / 99
2,2-0,1.243 / 1.455 / 55 / 55,1.350 / 1.582 / 63 / 63,1.064 / 1.608 / 33 / 33,1.231 / 1.623 / 71 / 71
3,2-1,1.041 / 1.193 / 45 / 45,1.046 / 1.193 / 52 / 52,0.971 / 1.193 / 29 / 29,0.965 / 1.193 / 62 / 62
4,2-2,1.123 / 1.380 / 45 / 45,1.159 / 1.380 / 65 / 65,1.154 / 1.380 / 52 / 52,1.359 / 1.521 / 39 / 39
5,2-3,0.816 / 0.816 / 43 / 43,0.854 / 0.937 / 41 / 41,0.875 / 0.937 / 40 / 40,0.816 / 0.816 / 43 / 43
6,2-4,1.996 / 1.996 / 22 / 22,1.201 / 1.201 / 45 / 45,1.201 / 1.201 / 40 / 40,2.022 / 2.095 / 52 / 52
7,2-5,1.381 / 1.451 / 55 / 55,1.322 / 1.322 / 42 / 42,1.322 / 1.322 / 54 / 54,1.383 / 1.451 / 41 / 41
8,2-6,1.320 / 1.555 / 55 / 55,1.403 / 1.740 / 53 / 53,1.003 / 1.484 / 31 / 31,1.299 / 1.555 / 45 / 45
9,2-7,1.111 / 1.621 / 40 / 40,0.850 / 1.447 / 54 / 54,0.933 / 1.447 / 42 / 42,1.223 / 1.647 / 36 / 36
