,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.243 / 1.360 / 99 / 99,1.563 / 1.759 / 99 / 99,1.765 / 1.928 / 99 / 99,1.171 / 1.360 / 99 / 99
1,1-1,1.077 / 1.146 / 99 / 99,1.404 / 1.463 / 99 / 99,1.889 / 1.889 / 99 / 99,1.077 / 1.146 / 99 / 99
2,2-0,0.896 / 1.098 / 30 / 30,0.907 / 1.098 / 70 / 70,0.939 / 1.098 / 36 / 36,0.908 / 1.098 / 33 / 33
3,2-1,1.016 / 1.097 / 30 / 30,0.927 / 1.078 / 40 / 40,1.066 / 1.243 / 65 / 65,0.999 / 1.097 / 50 / 50
4,2-2,0.971 / 1.208 / 50 / 50,0.979 / 1.208 / 31 / 31,1.062 / 1.208 / 20 / 20,0.959 / 1.208 / 51 / 51
5,2-3,1.284 / 1.515 / 46 / 46,1.138 / 1.330 / 45 / 45,1.170 / 1.170 / 27 / 27,1.346 / 1.515 / 37 / 37
6,2-4,1.600 / 1.758 / 48 / 48,1.198 / 1.409 / 46 / 46,0.915 / 0.915 / 58 / 58,1.613 / 1.613 / 4 / 4
7,2-5,0.908 / 0.908 / 67 / 67,0.908 / 0.908 / 58 / 58,0.908 / 0.908 / 63 / 63,0.908 / 0.908 / 46 / 46
8,2-6,1.101 / 1.417 / 57 / 57,1.020 / 1.241 / 67 / 67,1.659 / 2.029 / 53 / 53,1.029 / 1.417 / 55 / 55
9,2-7,1.005 / 1.512 / 64 / 64,1.005 / 1.252 / 59 / 59,0.975 / 1.252 / 50 / 50,0.943 / 1.512 / 57 / 57
