,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.110 / 1.310 / 99 / 99,1.285 / 1.437 / 99 / 99,1.165 / 1.437 / 99 / 99,1.454 / 1.646 / 99 / 99
1,1-1,1.343 / 1.806 / 99 / 99,1.269 / 1.704 / 99 / 99,1.406 / 1.704 / 99 / 99,1.318 / 1.704 / 99 / 99
2,2-0,1.197 / 1.436 / 40 / 40,1.254 / 1.436 / 48 / 48,1.280 / 1.436 / 47 / 47,1.348 / 1.436 / 51 / 51
3,2-1,1.120 / 1.309 / 29 / 29,1.104 / 1.309 / 31 / 31,1.160 / 1.401 / 49 / 49,1.052 / 1.309 / 64 / 64
4,2-2,1.353 / 1.852 / 34 / 34,1.379 / 1.852 / 66 / 66,1.215 / 1.480 / 29 / 29,1.212 / 1.480 / 51 / 51
5,2-3,0.894 / 0.894 / 34 / 34,0.894 / 0.894 / 49 / 49,0.894 / 0.894 / 12 / 12,0.894 / 0.894 / 79 / 79
6,2-4,1.165 / 1.491 / 44 / 44,1.037 / 1.037 / 24 / 24,1.094 / 1.425 / 56 / 56,1.134 / 1.401 / 62 / 62
7,2-5,1.210 / 1.769 / 38 / 38,1.235 / 1.769 / 50 / 50,1.288 / 1.798 / 52 / 52,1.334 / 1.769 / 50 / 50
8,2-6,1.194 / 1.512 / 46 / 46,1.202 / 1.664 / 41 / 41,1.260 / 1.664 / 49 / 49,1.254 / 1.664 / 22 / 22
9,2-7,1.224 / 1.831 / 52 / 52,1.153 / 1.464 / 34 / 34,1.209 / 1.831 / 52 / 52,1.202 / 1.455 / 16 / 16
