,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,0.805 / 1.000 / 99 / 99,0.773 / 1.310 / 99 / 99,0.909 / 1.449 / 99 / 99,0.845 / 1.090 / 99 / 99
1,1-1,1.312 / 1.672 / 99 / 99,2.012 / 2.400 / 99 / 99,1.573 / 1.858 / 99 / 99,1.343 / 1.672 / 99 / 99
2,2-0,1.329 / 1.537 / 77 / 77,1.334 / 2.027 / 57 / 57,1.479 / 1.822 / 55 / 55,1.359 / 2.027 / 55 / 55
3,2-1,1.442 / 1.582 / 37 / 37,1.474 / 1.804 / 57 / 57,1.484 / 1.804 / 69 / 69,1.484 / 1.758 / 61 / 61
4,2-2,1.497 / 1.675 / 34 / 34,1.239 / 1.603 / 19 / 19,1.284 / 1.922 / 62 / 62,1.615 / 1.941 / 48 / 48
5,2-3,1.575 / 2.169 / 54 / 54,1.080 / 1.527 / 46 / 46,1.310 / 1.828 / 45 / 45,1.579 / 1.860 / 40 / 40
6,2-4,1.051 / 1.163 / 29 / 29,1.093 / 1.602 / 63 / 63,1.087 / 1.602 / 53 / 53,1.108 / 1.602 / 46 / 46
7,2-5,0.979 / 1.333 / 38 / 38,23.244 / 795.556 / 36 / 36,0.964 / 1.248 / 55 / 55,0.997 / 1.534 / 51 / 51
8,2-6,1.100 / 1.410 / 54 / 54,1.171 / 1.504 / 56 / 56,1.161 / 1.410 / 40 / 40,1.166 / 1.410 / 35 / 35
9,2-7,1.417 / 1.875 / 38 / 38,1.165 / 2.481 / 36 / 36,1.177 / 2.129 / 55 / 55,1.369 / 1.875 / 64 / 64
