,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.278 / 1.836 /  9,1.429 / 1.836 /  9,1.511 / 1.556 /  7,1.402 / 1.836 /  9,1.417 / 1.556 /  8
1,1-1,1.549 / 1.705 /  9,1.647 / 1.705 /  9,1.718 / 1.977 /  9,1.649 / 1.705 /  9,1.708 / 1.977 /  9
2,2-0,1.384 / 1.384 /  8,1.384 / 1.384 /  8,1.384 / 1.384 /  8,1.384 / 1.384 /  9,1.384 / 1.384 /  8
3,2-1,0.898 / 0.898 /  6,0.898 / 0.898 /  5,0.898 / 0.898 /  7,0.898 / 0.898 /  4,0.898 / 0.898 /  6
4,2-2,1.683 / 1.683 /  8,1.683 / 1.683 /  8,1.683 / 1.683 /  7,1.683 / 1.683 /  6,1.683 / 1.683 /  8
5,2-3,0.919 / 0.919 /  6,0.919 / 0.919 /  7,1.011 / 1.334 /  9,0.919 / 0.919 /  8,0.919 / 0.919 /  9
6,2-4,2.001 / 2.001 /  5,2.001 / 2.001 /  9,2.001 / 2.001 / 11,2.001 / 2.001 /  7,2.001 / 2.001 /  9
7,2-5,1.065 / 1.308 /  9,1.062 / 1.228 /  7,1.034 / 1.034 /  5,1.073 / 1.418 / 10,1.034 / 1.034 / 10
8,2-6,1.043 / 1.282 /  8,1.043 / 1.282 /  8,1.009 / 1.009 /  8,1.173 / 1.282 /  5,1.009 / 1.009 /  8
9,2-7,1.395 / 1.395 / 11,1.395 / 1.395 /  8,1.397 / 1.412 / 11,1.395 / 1.395 /  9,1.395 / 1.395 / 10
