,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.027 / 1.226 / 99 / 99,1.146 / 1.419 / 99 / 99,1.040 / 1.226 / 99 / 99,1.076 / 1.226 / 99 / 99
1,1-1,1.109 / 1.276 / 99 / 99,1.781 / 1.905 / 99 / 99,1.811 / 1.905 / 99 / 99,1.138 / 1.276 / 99 / 99
2,2-0,0.945 / 0.945 / 22 / 22,1.020 / 1.783 / 65 / 65,0.945 / 0.945 / 29 / 29,0.945 / 0.945 / 41 / 41
3,2-1,0.952 / 0.952 / 53 / 53,0.988 / 1.200 / 41 / 41,0.952 / 0.952 / 51 / 51,0.952 / 0.952 / 62 / 62
4,2-2,0.952 / 0.952 / 42 / 42,0.952 / 0.952 / 49 / 49,0.952 / 0.952 / 62 / 62,0.952 / 0.952 / 51 / 51
5,2-3,1.308 / 1.308 / 28 / 28,1.068 / 1.068 / 52 / 52,1.068 / 1.068 / 48 / 48,1.308 / 1.308 / 42 / 42
6,2-4,1.371 / 1.454 / 58 / 58,1.390 / 1.454 / 46 / 46,1.370 / 1.454 / 58 / 58,1.377 / 1.454 / 49 / 49
7,2-5,2.018 / 2.187 / 79 / 79,2.133 / 2.187 / 54 / 54,2.024 / 2.187 / 62 / 62,2.036 / 2.187 / 48 / 48
8,2-6,1.194 / 1.524 / 52 / 52,1.153 / 1.524 / 42 / 42,1.249 / 1.524 / 51 / 51,1.247 / 1.524 / 51 / 51
9,2-7,1.862 / 1.984 / 47 / 47,1.670 / 1.969 / 49 / 49,1.629 / 1.969 / 39 / 39,1.884 / 1.984 / 58 / 58
