,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.269 / 1.431 /  9,1.431 / 1.431 /  9,1.420 / 1.540 /  9,1.359 / 1.431 /  9,1.311 / 1.431 /  9
1,1-1,1.396 / 1.634 /  9,1.000 / 1.000 /  9,1.070 / 1.634 /  9,1.114 / 1.620 /  9,1.160 / 1.620 /  9
2,2-0,1.403 / 1.403 /  7,1.403 / 1.403 /  6,1.054 / 1.054 /  6,1.054 / 1.054 /  9,1.054 / 1.054 / 10
3,2-1,1.512 / 1.517 /  9,1.510 / 1.510 /  6,1.134 / 1.134 /  9,1.134 / 1.134 /  7,1.134 / 1.134 / 10
4,2-2,1.528 / 1.712 /  9,1.447 / 1.447 /  6,1.447 / 1.447 /  6,1.472 / 1.650 /  8,1.447 / 1.447 /  6
5,2-3,1.204 / 1.575 /  8,1.101 / 1.101 /  4,1.133 / 1.450 / 11,1.189 / 1.450 /  4,1.201 / 1.450 /  7
6,2-4,1.980 / 1.980 /  8,1.980 / 1.980 /  8,1.980 / 1.980 /  8,1.997 / 2.031 /  9,1.989 / 2.031 /  6
7,2-5,1.306 / 1.567 /  6,1.293 / 1.567 /  8,1.254 / 1.254 / 10,1.254 / 1.254 /  8,1.254 / 1.254 /  6
8,2-6,1.117 / 1.117 /  7,1.117 / 1.117 /  9,1.117 / 1.117 /  5,1.192 / 1.381 /  7,1.117 / 1.117 /  8
9,2-7,1.629 / 1.707 /  8,1.596 / 1.596 / 10,1.607 / 1.690 /  9,1.610 / 1.690 /  7,1.610 / 1.690 /  7
