,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.054 / 1.061 /  9,1.076 / 1.192 /  9,1.091 / 1.333 /  9,1.054 / 1.061 /  9,1.120 / 1.593 /  9
1,1-1,1.000 / 1.000 /  9,1.114 / 1.114 /  9,1.114 / 1.114 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,2-0,0.919 / 0.919 /  5,0.919 / 0.919 /  7,1.017 / 1.705 /  8,0.919 / 0.919 /  8,0.919 / 0.919 /  9
3,2-1,1.810 / 1.810 /  5,1.810 / 1.810 /  8,1.844 / 2.050 /  7,1.810 / 1.810 /  7,1.810 / 1.810 /  9
4,2-2,1.328 / 1.328 /  6,1.328 / 1.328 /  5,1.328 / 1.328 /  9,1.328 / 1.328 /  8,1.339 / 1.444 / 10
5,2-3,1.436 / 1.720 /  8,1.396 / 1.396 /  9,1.438 / 1.738 /  8,1.449 / 1.772 /  7,1.510 / 1.738 /  6
6,2-4,0.988 / 1.082 /  5,0.931 / 1.082 /  7,0.952 / 1.082 /  7,0.953 / 1.065 /  6,0.931 / 0.931 /  6
7,2-5,0.856 / 0.856 /  4,0.856 / 0.856 /  3,0.856 / 0.856 /  6,0.929 / 1.149 /  8,0.856 / 0.856 /  8
8,2-6,1.455 / 1.455 / 10,1.614 / 1.925 / 13,1.616 / 1.925 /  7,1.455 / 1.455 /  6,1.455 / 1.455 /  5
9,2-7,1.522 / 1.694 / 10,1.476 / 1.694 /  6,1.408 / 1.694 /  8,1.462 / 1.652 /  9,1.400 / 1.694 / 10
