,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.227 / 1.994 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.208 / 1.208 / 99 / 99,2.062 / 2.164 / 99 / 99,1.710 / 1.814 / 99 / 99
2,2-0,1.495 / 1.860 / 58 / 58,1.697 / 2.007 / 69 / 69,1.504 / 1.710 / 85 / 85,1.599 / 2.092 / 54 / 54
3,2-1,1.759 / 2.247 / 42 / 42,2.154 / 2.470 / 33 / 33,1.751 / 2.082 / 43 / 43,1.801 / 2.260 / 48 / 48
4,2-2,0.930 / 0.930 / 57 / 57,0.930 / 0.930 / 36 / 36,0.930 / 0.930 / 32 / 32,0.930 / 0.930 / 56 / 56
5,2-3,1.795 / 2.086 / 54 / 54,1.924 / 2.235 / 55 / 55,1.774 / 1.960 / 57 / 57,1.764 / 2.086 / 47 / 47
6,2-4,1.260 / 1.260 / 51 / 51,1.260 / 1.260 / 36 / 36,1.260 / 1.260 / 58 / 58,1.260 / 1.260 / 40 / 40
7,2-5,0.895 / 0.895 / 49 / 49,0.895 / 0.895 / 63 / 63,0.895 / 0.895 / 68 / 68,0.916 / 2.260 / 63 / 63
8,2-6,1.490 / 1.790 / 57 / 57,1.714 / 2.007 / 58 / 58,1.510 / 1.787 / 66 / 66,1.400 / 2.095 / 51 / 51
9,2-7,1.367 / 1.402 / 61 / 61,1.395 / 1.402 / 46 / 46,1.393 / 1.393 / 45 / 45,1.387 / 2.204 / 70 / 70
