,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,2.301 / 2.692 / 99 / 99,2.373 / 2.692 / 99 / 99,2.389 / 2.692 / 99 / 99,2.287 / 2.692 / 99 / 99
1,1-1,1.160 / 1.169 / 99 / 99,1.123 / 1.169 / 99 / 99,1.167 / 1.169 / 99 / 99,1.153 / 1.169 / 99 / 99
2,2-0,2.036 / 2.513 / 32 / 32,1.937 / 2.183 / 54 / 54,1.966 / 2.227 / 44 / 44,1.962 / 2.513 / 54 / 54
3,2-1,1.638 / 1.732 / 50 / 50,1.540 / 1.732 / 52 / 52,1.571 / 1.785 / 65 / 65,1.519 / 1.732 / 49 / 49
4,2-2,1.639 / 1.834 / 41 / 41,1.608 / 2.089 / 47 / 47,1.796 / 2.089 / 44 / 44,1.614 / 2.089 / 30 / 30
5,2-3,2.536 / 3.241 / 70 / 70,2.643 / 3.241 / 49 / 49,2.669 / 3.241 / 80 / 80,2.465 / 3.241 / 42 / 42
6,2-4,0.613 / 1.696 / 52 / 52,0.698 / 1.696 / 52 / 52,0.895 / 1.696 / 51 / 51,0.696 / 1.696 / 53 / 53
7,2-5,1.480 / 2.085 / 52 / 52,1.496 / 2.085 / 72 / 72,1.432 / 2.085 / 42 / 42,1.559 / 2.085 / 53 / 53
8,2-6,0.935 / 1.268 / 36 / 36,1.157 / 1.639 / 31 / 31,0.986 / 1.264 / 40 / 40,1.123 / 1.639 / 42 / 42
9,2-7,1.168 / 1.168 / 55 / 55,1.168 / 1.168 / 61 / 61,1.168 / 1.168 / 44 / 44,1.169 / 1.234 / 57 / 57
