,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.279 / 1.401 / 99 / 99,1.601 / 1.816 / 99 / 99,1.637 / 1.816 / 99 / 99,1.263 / 1.401 / 99 / 99
1,1-1,1.021 / 1.390 / 99 / 99,1.012 / 1.181 / 99 / 99,0.996 / 1.181 / 99 / 99,1.062 / 1.181 / 99 / 99
2,2-0,1.106 / 1.106 / 39 / 39,1.106 / 1.106 / 39 / 39,1.118 / 1.512 / 35 / 35,1.113 / 1.512 / 59 / 59
3,2-1,0.996 / 1.191 / 38 / 38,0.981 / 1.191 / 38 / 38,0.941 / 1.191 / 32 / 32,0.954 / 1.191 / 55 / 55
4,2-2,0.955 / 1.032 / 35 / 35,0.974 / 1.082 / 47 / 47,0.940 / 1.082 / 54 / 54,0.961 / 1.032 / 34 / 34
5,2-3,1.225 / 1.413 / 50 / 50,1.218 / 1.244 / 61 / 61,1.147 / 1.218 / 42 / 42,1.114 / 1.413 / 61 / 61
6,2-4,1.459 / 1.718 / 65 / 65,1.405 / 1.661 / 42 / 42,1.385 / 1.609 / 45 / 45,1.518 / 1.810 / 38 / 38
7,2-5,1.579 / 1.981 / 69 / 69,1.595 / 1.993 / 46 / 46,1.618 / 1.919 / 54 / 54,1.553 / 1.981 / 65 / 65
8,2-6,2.411 / 2.819 / 65 / 65,2.354 / 2.625 / 58 / 58,2.289 / 2.625 / 64 / 64,2.201 / 2.201 / 47 / 47
9,2-7,1.009 / 1.410 / 62 / 62,0.943 / 1.420 / 42 / 42,1.020 / 1.357 / 46 / 46,1.034 / 1.410 / 49 / 49
