,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.116 / 1.295 /  9,0.997 / 1.259 /  9,1.608 / 1.608 /  9,1.125 / 1.125 /  9,1.313 / 1.453 /  9
1,1-1,1.527 / 1.935 /  9,1.330 / 1.559 /  9,1.334 / 1.572 /  9,1.510 / 1.574 /  9,1.072 / 1.287 /  9
2,2-0,0.965 / 1.010 /  9,0.959 / 0.959 /  8,0.966 / 1.010 /  7,0.964 / 1.010 / 10,1.342 / 1.371 /  6
3,2-1,0.697 / 0.697 /  6,1.274 / 1.678 /  7,1.322 / 1.631 /  8,0.770 / 0.989 /  8,0.991 / 1.292 /  9
4,2-2,0.963 / 0.963 /  7,0.992 / 1.218 /  9,1.035 / 1.264 /  8,1.003 / 1.218 /  8,1.366 / 1.589 /  8
5,2-3,0.930 / 0.930 /  9,0.930 / 0.930 /  8,0.930 / 0.930 /  6,0.930 / 0.930 /  4,1.419 / 1.500 /  7
6,2-4,1.538 / 1.538 /  8,1.538 / 1.538 /  7,1.545 / 1.628 / 12,1.565 / 1.691 /  9,1.464 / 1.464 /  9
7,2-5,0.890 / 0.890 /  5,0.890 / 0.890 /  4,0.890 / 0.890 /  6,0.890 / 0.890 /  7,0.890 / 0.890 /  8
8,2-6,1.192 / 1.192 /  6,1.197 / 1.250 / 11,1.360 / 1.360 /  7,1.192 / 1.192 /  7,1.128 / 1.128 /  9
9,2-7,1.359 / 1.359 /  6,1.359 / 1.359 / 10,1.359 / 1.359 /  8,1.359 / 1.359 /  9,1.549 / 1.549 /  6
