,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.040 / 1.363 /  9,1.341 / 1.341 /  9,1.422 / 1.704 /  9,1.040 / 1.363 /  9,1.000 / 1.000 /  9
1,1-1,1.536 / 1.880 /  9,1.857 / 1.857 /  9,1.951 / 2.245 /  9,1.536 / 1.880 /  9,1.493 / 1.493 /  9
2,2-0,1.623 / 1.623 /  7,1.623 / 1.623 / 12,1.623 / 1.623 /  8,1.623 / 1.623 /  8,1.623 / 1.623 /  4
3,2-1,1.277 / 1.672 / 10,1.234 / 1.234 /  7,1.307 / 1.674 /  6,1.296 / 1.672 /  7,1.453 / 1.672 / 10
4,2-2,0.908 / 0.908 /  7,0.908 / 0.908 /  6,0.908 / 0.908 /  9,0.908 / 0.908 /  8,0.908 / 0.908 /  8
5,2-3,1.128 / 1.128 /  7,1.128 / 1.128 /  6,1.128 / 1.128 /  6,1.128 / 1.128 /  4,1.128 / 1.128 /  8
6,2-4,0.727 / 0.727 /  8,0.727 / 0.727 /  4,0.727 / 0.727 /  6,0.791 / 1.015 /  9,0.775 / 1.015 /  6
7,2-5,1.978 / 2.238 /  8,1.942 / 1.946 /  7,1.941 / 1.946 /  9,1.940 / 1.940 /  8,1.983 / 2.238 /  7
8,2-6,0.912 / 0.912 /  8,0.912 / 0.912 /  6,0.912 / 0.912 /  8,0.912 / 0.912 /  8,0.919 / 0.981 /  9
9,2-7,2.084 / 2.084 /  7,2.133 / 2.478 /  8,2.131 / 2.507 /  9,2.084 / 2.084 /  6,2.140 / 2.478 /  7
