,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.158 / 1.158 /  9,1.158 / 1.158 /  9,1.087 / 1.392 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.252 / 1.339 /  9,1.333 / 1.420 /  9,1.000 / 1.000 /  9,0.983 / 0.983 /  9
2,2-0,1.244 / 1.244 /  8,0.891 / 0.891 /  7,0.891 / 0.891 /  8,1.244 / 1.244 /  6,0.891 / 0.891 /  7
3,2-1,1.368 / 1.368 /  7,1.246 / 1.246 /  6,1.246 / 1.246 /  6,1.379 / 1.459 /  8,1.466 / 1.466 /  7
4,2-2,0.959 / 0.959 /  8,1.315 / 1.315 /  9,1.315 / 1.315 / 10,1.000 / 1.284 /  8,1.315 / 1.315 /  5
5,2-3,1.377 / 1.377 /  8,1.310 / 1.699 /  8,1.310 / 1.699 /  8,1.377 / 1.377 /  7,1.476 / 1.476 /  5
6,2-4,0.919 / 0.919 /  5,0.919 / 0.919 /  7,0.919 / 0.919 /  6,0.919 / 0.919 /  8,0.919 / 0.919 /  9
7,2-5,1.097 / 1.097 /  4,1.223 / 1.223 /  8,1.223 / 1.223 /  9,1.097 / 1.097 /  8,1.209 / 1.223 /  9
8,2-6,1.346 / 1.504 /  8,1.190 / 1.190 /  9,1.190 / 1.190 /  5,1.319 / 1.448 /  6,1.376 / 1.376 /  4
9,2-7,0.930 / 0.930 /  7,0.930 / 0.930 /  4,1.319 / 1.319 /  6,0.930 / 0.930 /  4,0.930 / 0.930 /  5
