,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.116 / 2.043 /  9,1.372 / 1.621 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.131 / 1.792 /  9,1.208 / 1.653 /  9,1.468 / 1.977 /  9,1.264 / 1.792 /  9,1.136 / 1.408 /  9
2,2-0,1.516 / 1.516 /  5,1.516 / 1.516 / 10,1.516 / 1.516 /  5,1.516 / 1.516 /  9,1.516 / 1.516 /  7
3,2-1,1.062 / 1.354 /  5,1.244 / 1.354 / 10,1.087 / 1.356 /  9,1.189 / 1.354 /  7,1.049 / 1.354 /  6
4,2-2,1.177 / 1.177 /  5,1.363 / 1.614 /  8,1.342 / 1.617 /  6,1.274 / 1.614 /  9,1.177 / 1.177 /  9
5,2-3,1.897 / 2.208 /  6,1.835 / 1.835 /  6,1.835 / 1.835 /  5,1.835 / 1.835 /  5,1.876 / 2.208 /  9
6,2-4,1.388 / 1.388 /  5,1.449 / 1.761 /  9,1.494 / 1.740 /  5,1.388 / 1.388 /  9,1.413 / 1.564 /  7
7,2-5,0.892 / 0.892 / 10,0.974 / 1.181 /  7,0.927 / 1.174 /  8,0.892 / 0.892 /  6,0.927 / 1.174 /  8
8,2-6,1.413 / 1.413 /  6,1.487 / 1.713 /  8,1.533 / 1.713 /  5,1.413 / 1.413 / 11,1.562 / 1.713 / 10
9,2-7,0.908 / 0.908 /  7,0.908 / 0.908 /  7,0.908 / 0.908 /  8,0.908 / 0.908 /  6,0.908 / 0.908 /  6
