,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.254 / 1.770 /  9,1.207 / 1.372 /  9,1.207 / 1.744 /  9,1.165 / 1.744 /  9,1.083 / 1.372 /  9
2,2-0,0.932 / 0.953 /  8,0.926 / 0.953 /  5,1.005 / 1.194 /  4,0.931 / 0.953 /  6,0.936 / 1.033 /  7
3,2-1,0.898 / 0.898 /  9,0.989 / 1.170 /  3,0.972 / 1.203 /  8,1.013 / 1.313 /  6,0.898 / 0.898 /  8
4,2-2,0.967 / 1.377 /  8,0.908 / 0.908 /  7,0.908 / 0.908 /  6,0.908 / 0.908 /  4,0.989 / 1.270 /  9
5,2-3,0.957 / 1.173 /  9,0.930 / 0.930 /  6,0.957 / 1.045 / 10,0.995 / 1.417 /  8,0.930 / 0.930 /  8
6,2-4,0.977 / 1.335 / 11,0.941 / 0.941 /  7,0.985 / 1.335 /  9,0.941 / 0.941 /  9,1.020 / 1.335 / 10
7,2-5,1.045 / 1.241 /  9,0.888 / 0.888 /  7,1.009 / 1.637 / 10,0.961 / 1.267 / 10,1.197 / 1.595 /  8
8,2-6,1.226 / 1.547 /  7,0.895 / 0.895 /  6,1.098 / 1.912 /  5,0.895 / 0.895 /  6,1.081 / 1.547 /  7
9,2-7,0.951 / 1.116 /  8,1.023 / 1.116 /  7,0.898 / 0.909 /  3,0.893 / 0.893 /  9,0.895 / 0.909 /  8
