,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.105 / 1.324 /  9,1.106 / 1.324 /  9,1.105 / 1.324 /  9,1.069 / 1.309 /  9,1.241 / 1.494 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.208 / 1.208 /  9
2,2-0,0.899 / 0.899 /  5,0.964 / 1.228 / 10,0.963 / 1.058 /  3,0.943 / 1.207 /  7,0.919 / 1.058 /  8
3,2-1,1.246 / 1.518 /  8,1.163 / 1.340 /  8,1.130 / 1.138 /  7,1.083 / 1.083 /  7,1.120 / 1.340 /  7
4,2-2,1.036 / 1.056 /  9,1.133 / 1.334 /  3,1.037 / 1.056 /  5,1.062 / 1.182 /  5,1.070 / 1.334 /  8
5,2-3,0.946 / 1.250 /  7,0.895 / 0.895 /  8,0.895 / 0.895 /  9,1.076 / 1.442 /  8,0.895 / 0.895 /  6
6,2-4,0.947 / 0.989 /  8,0.989 / 0.989 /  6,0.973 / 0.989 /  6,0.941 / 0.941 /  4,0.941 / 0.941 /  7
7,2-5,1.081 / 1.371 / 10,1.165 / 1.767 /  9,1.088 / 1.166 /  4,1.076 / 1.371 /  7,1.052 / 1.227 /  8
8,2-6,0.941 / 0.941 / 10,0.941 / 0.941 /  5,0.941 / 0.941 /  7,1.008 / 1.342 /  6,1.128 / 1.447 /  7
9,2-7,1.026 / 1.326 /  9,0.941 / 0.941 /  5,1.100 / 1.512 /  6,0.941 / 0.941 /  9,0.941 / 0.941 /  7
