,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.214 / 1.408 /  9,1.279 / 1.408 /  9,1.191 / 1.408 /  9,1.201 / 1.408 /  9,1.157 / 1.411 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.079 / 1.710 /  9,1.000 / 1.000 /  9
2,2-0,0.904 / 0.980 /  8,0.893 / 0.893 /  6,1.035 / 1.040 /  9,0.941 / 0.980 /  9,1.001 / 1.001 /  8
3,2-1,0.919 / 0.919 /  6,0.977 / 1.379 /  8,0.919 / 0.919 /  9,0.919 / 0.919 /  7,1.019 / 1.320 /  8
4,2-2,1.236 / 1.438 /  6,1.196 / 1.438 / 10,1.295 / 1.508 /  4,1.135 / 1.135 /  7,1.195 / 1.508 /  5
5,2-3,0.902 / 1.002 /  9,0.889 / 0.889 /  6,1.037 / 1.046 / 10,0.923 / 1.046 /  8,1.008 / 1.046 /  9
6,2-4,0.998 / 1.154 /  6,1.060 / 1.154 /  5,1.143 / 1.572 /  7,1.118 / 1.521 /  8,1.056 / 1.154 /  5
7,2-5,1.197 / 1.391 /  8,1.122 / 1.391 /  8,1.200 / 1.391 /  5,1.152 / 1.391 /  9,1.113 / 1.391 /  8
8,2-6,0.768 / 0.768 /  4,0.768 / 0.768 / 10,0.813 / 1.036 /  6,0.768 / 0.768 /  6,0.768 / 0.768 /  6
9,2-7,1.001 / 1.346 /  8,1.100 / 1.346 /  8,1.001 / 1.346 /  8,1.065 / 1.346 /  7,1.008 / 1.346 /  7
