,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.829 / 2.225 / 99 / 99,1.482 / 1.850 / 99 / 99,1.837 / 2.297 / 99 / 99,1.754 / 2.225 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.225 / 1.292 / 99 / 99,1.194 / 1.195 / 99 / 99,1.012 / 1.292 / 99 / 99
2,2-0,1.439 / 1.439 / 41 / 41,1.164 / 1.642 / 46 / 46,1.644 / 1.701 / 41 / 41,1.566 / 1.963 / 59 / 59
3,2-1,1.379 / 1.379 / 46 / 46,1.379 / 1.379 / 40 / 40,1.370 / 1.379 / 64 / 64,1.379 / 1.379 / 72 / 72
4,2-2,1.230 / 1.668 / 58 / 58,1.150 / 1.668 / 70 / 70,1.159 / 1.668 / 20 / 20,1.153 / 1.668 / 75 / 75
5,2-3,1.069 / 1.745 / 47 / 47,1.285 / 2.136 / 47 / 47,1.370 / 1.932 / 32 / 32,1.048 / 1.745 / 48 / 48
6,2-4,1.412 / 1.761 / 45 / 45,0.833 / 1.472 / 58 / 58,0.867 / 1.457 / 40 / 40,1.380 / 1.789 / 48 / 48
7,2-5,1.094 / 1.607 / 57 / 57,1.458 / 1.953 / 62 / 62,1.442 / 2.147 / 58 / 58,1.109 / 1.607 / 43 / 43
8,2-6,1.134 / 1.312 / 20 / 20,1.281 / 1.608 / 69 / 69,1.129 / 1.608 / 49 / 49,1.338 / 1.593 / 66 / 66
9,2-7,1.235 / 1.616 / 40 / 40,1.197 / 1.560 / 36 / 36,1.237 / 2.144 / 74 / 74,1.380 / 1.971 / 62 / 62
