,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.058 / 1.247 /  9,1.084 / 1.344 /  9,1.000 / 1.000 /  9,1.022 / 1.199 /  9,1.074 / 1.199 /  9
1,1-1,1.008 / 1.008 /  9,1.146 / 1.639 /  9,1.053 / 1.320 /  9,1.042 / 1.320 /  9,1.106 / 1.386 /  9
2,2-0,0.973 / 1.296 /  6,0.909 / 0.909 /  6,0.980 / 1.301 / 11,0.958 / 1.301 /  8,0.909 / 0.909 /  8
3,2-1,0.830 / 0.937 /  6,0.845 / 0.919 /  9,0.886 / 1.090 /  8,0.859 / 0.978 /  8,0.833 / 0.981 /  7
4,2-2,0.862 / 0.932 /  8,0.839 / 1.078 /  7,0.899 / 1.187 /  9,0.865 / 0.932 /  9,0.799 / 0.799 / 10
5,2-3,1.191 / 1.514 /  9,1.319 / 1.514 /  8,1.125 / 1.125 /  8,1.180 / 1.514 /  7,1.222 / 1.514 /  4
6,2-4,0.956 / 0.956 /  6,1.006 / 1.177 /  6,0.949 / 1.177 /  9,0.920 / 0.920 /  9,0.940 / 1.059 /  7
7,2-5,0.942 / 1.197 / 11,0.986 / 1.221 /  6,0.953 / 1.068 /  9,0.987 / 1.022 /  8,0.938 / 1.080 /  8
8,2-6,1.164 / 1.219 /  7,0.772 / 0.772 /  6,0.772 / 0.772 /  5,0.772 / 0.772 /  7,0.772 / 0.772 /  6
9,2-7,0.758 / 0.936 /  9,0.890 / 0.890 / 10,0.922 / 1.148 /  8,1.004 / 1.150 /  9,0.951 / 1.382 /  8
